,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
18867,336960,394730,3,1,2,2,40,3,2,2,4,5,3,3,1,1,2,Slight,-2.950624,53.445541
19146,336960,394730,3,1,2,1,40,1,1,1,14,7,10,4,1,1,3,Assistance,-2.950624,53.445541
20058,336960,394730,6,2,2,1,30,3,4,3,49,9,5,2,1,2,3,Slight,-2.950624,53.445541
19649,335820,394750,3,1,1,1,30,1,1,6,33,2,2,2,3,1,3,Assistance,-2.96779,53.445583
5690,335630,394760,6,1,1,2,30,1,1,7,42,2,0,4,3,1,1,Assistance,-2.970652,53.445649
5690,335630,394760,6,1,1,2,30,1,1,7,42,2,0,4,3,1,1,Assistance,-2.970652,53.445649
30097,336980,394776,3,1,1,1,40,1,1,3,37,2,11,5,3,2,1,Assistance,-2.950307,53.445964
35677,336984,394777,6,1,2,1,40,1,1,3,44,9,4,4,1,2,2,Slight,-2.950247,53.44599
35678,336984,394777,6,1,2,1,40,1,1,3,44,9,4,2,1,2,2,Slight,-2.950247,53.44599
24870,335778,394805,6,2,2,1,30,1,1,5,27,2,19,2,3,1,2,Assistance,-2.968434,53.446072
24871,335778,394805,6,2,2,1,30,1,1,5,27,2,8,3,3,1,2,Assistance,-2.968434,53.446072
20090,338100,394820,4,1,1,1,30,1,1,3,50,2,16,4,3,1,3,Assistance,-2.93348,53.446485
22534,338100,394830,4,1,1,2,30,1,2,2,40,2,13,5,3,2,1,Slight,-2.933482,53.446575
682,336210,394840,3,1,1,2,30,1,1,2,45,9,10,5,2,1,1,Slight,-2.961937,53.446439
26477,336211,394851,3,2,5,2,30,3,2,5,50,9,7,2,2,1,3,Assistance,-2.961925,53.446539
26478,336211,394851,3,2,5,2,30,3,2,5,50,9,12,4,2,1,3,Assistance,-2.961925,53.446539
26479,336211,394851,3,2,5,2,30,3,2,5,50,9,11,4,2,1,3,Assistance,-2.961925,53.446539
26480,336211,394851,3,2,5,2,30,3,2,5,50,9,6,4,2,1,3,Assistance,-2.961925,53.446539
26481,336211,394851,3,2,5,2,30,3,2,5,50,9,7,2,1,1,3,Slight,-2.961925,53.446539
26482,336211,394851,3,2,5,2,30,3,2,5,50,9,12,4,1,1,3,Slight,-2.961925,53.446539
26483,336211,394851,3,2,5,2,30,3,2,5,50,9,11,4,1,1,3,Slight,-2.961925,53.446539
26484,336211,394851,3,2,5,2,30,3,2,5,50,9,6,4,1,1,3,Slight,-2.961925,53.446539
34911,336214,394849,3,1,2,1,30,1,1,5,18,9,5,2,1,2,3,Slight,-2.961853,53.446544
34912,336214,394849,3,1,2,1,30,1,1,5,18,9,4,3,1,2,3,Slight,-2.961853,53.446544
7319,336190,394870,3,2,2,2,30,3,1,1,4,9,6,2,1,1,2,Assistance,-2.962244,53.446706
7320,336190,394870,3,2,2,2,30,3,1,1,4,9,1,4,1,1,2,Assistance,-2.962244,53.446706
32642,335588,394935,3,2,1,1,30,3,1,7,43,2,8,4,3,1,3,Assistance,-2.971321,53.447218
19905,335450,394950,3,1,1,2,30,1,1,4,43,2,0,5,3,1,3,Assistance,-2.973401,53.447335
19910,335450,394950,3,2,1,1,30,1,1,2,43,2,6,2,3,1,1,Slight,-2.973401,53.447335
19905,335450,394950,3,1,1,2,30,1,1,4,43,2,0,5,3,1,3,Assistance,-2.973401,53.447335
19910,335450,394950,3,2,1,1,30,1,1,2,43,2,6,2,3,1,1,Slight,-2.973401,53.447335
4579,335900,394980,3,1,2,1,30,1,1,2,11,9,4,2,1,1,3,Slight,-2.966632,53.44766
10646,335900,394980,3,1,3,2,30,1,1,2,8,9,6,1,1,1,4,Assistance,-2.966632,53.44766
10647,335900,394980,3,1,3,2,30,1,1,2,8,9,2,4,1,1,4,Assistance,-2.966632,53.44766
10648,335900,394980,3,1,3,2,30,1,1,2,8,9,5,2,1,1,4,Assistance,-2.966632,53.44766
10649,335900,394980,3,1,3,2,30,1,1,2,8,9,6,1,2,2,4,Slight,-2.966632,53.44766
10650,335900,394980,3,1,3,2,30,1,1,2,8,9,2,4,2,2,4,Slight,-2.966632,53.44766
10651,335900,394980,3,1,3,2,30,1,1,2,8,9,5,2,2,2,4,Slight,-2.966632,53.44766
5127,335850,395000,3,1,2,2,30,1,8,2,26,3,2,5,1,1,3,Assistance,-2.967389,53.447833
27082,335846,395002,3,2,1,1,30,3,1,1,15,2,5,4,3,1,1,Slight,-2.96745,53.447851
922,337490,395030,3,1,2,4,30,3,1,3,52,9,2,4,1,1,2,Slight,-2.942705,53.4483
5103,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,1,1,2,Slight,-2.942705,53.4483
5104,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,1,1,2,Slight,-2.942705,53.4483
5105,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,1,1,3,Slight,-2.942705,53.4483
5106,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,1,1,3,Slight,-2.942705,53.4483
5107,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,2,2,3,Slight,-2.942705,53.4483
5108,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,2,2,3,Slight,-2.942705,53.4483
5109,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,2,2,1,Slight,-2.942705,53.4483
5110,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,2,2,1,Slight,-2.942705,53.4483
7564,337490,395030,3,1,2,1,40,1,1,5,10,4,3,5,1,1,1,Assistance,-2.942705,53.4483
11559,337490,395030,3,1,2,2,40,1,1,2,34,9,7,2,2,2,1,Slight,-2.942705,53.4483
11560,337490,395030,3,1,2,2,40,1,1,2,34,9,6,4,2,2,1,Slight,-2.942705,53.4483
13650,337490,395030,3,2,2,2,40,3,2,2,43,9,9,3,1,2,3,Slight,-2.942705,53.4483
16734,337490,395030,3,1,3,1,40,1,1,3,22,9,1,2,1,1,3,Slight,-2.942705,53.4483
16735,337490,395030,3,1,3,1,40,1,1,3,22,9,14,5,1,1,3,Slight,-2.942705,53.4483
16978,337490,395030,3,2,2,1,40,1,1,6,28,9,7,4,1,2,3,Slight,-2.942705,53.4483
16979,337490,395030,3,2,2,1,40,1,1,6,28,9,11,5,1,2,3,Slight,-2.942705,53.4483
17804,337490,395030,6,1,2,4,30,1,1,2,51,9,7,3,1,1,3,Slight,-2.942705,53.4483
18918,337490,395030,3,2,3,1,40,3,1,1,6,9,10,1,1,2,2,Slight,-2.942705,53.4483
18919,337490,395030,3,2,3,1,40,3,1,1,6,9,4,2,1,2,2,Slight,-2.942705,53.4483
18920,337490,395030,3,2,3,1,40,3,1,1,6,9,10,1,2,2,2,Slight,-2.942705,53.4483
18921,337490,395030,3,2,3,1,40,3,1,1,6,9,4,2,2,2,2,Slight,-2.942705,53.4483
922,337490,395030,3,1,2,4,30,3,1,3,52,9,2,4,1,1,2,Slight,-2.942705,53.4483
5103,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,1,1,2,Slight,-2.942705,53.4483
5104,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,1,1,2,Slight,-2.942705,53.4483
5105,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,1,1,3,Slight,-2.942705,53.4483
5106,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,1,1,3,Slight,-2.942705,53.4483
5107,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,2,2,3,Slight,-2.942705,53.4483
5108,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,2,2,3,Slight,-2.942705,53.4483
5109,337490,395030,3,1,2,1,30,1,1,2,28,9,5,2,2,2,1,Slight,-2.942705,53.4483
5110,337490,395030,3,1,2,1,30,1,1,2,28,9,1,5,2,2,1,Slight,-2.942705,53.4483
7564,337490,395030,3,1,2,1,40,1,1,5,10,4,3,5,1,1,1,Assistance,-2.942705,53.4483
11559,337490,395030,3,1,2,2,40,1,1,2,34,9,7,2,2,2,1,Slight,-2.942705,53.4483
11560,337490,395030,3,1,2,2,40,1,1,2,34,9,6,4,2,2,1,Slight,-2.942705,53.4483
13650,337490,395030,3,2,2,2,40,3,2,2,43,9,9,3,1,2,3,Slight,-2.942705,53.4483
16734,337490,395030,3,1,3,1,40,1,1,3,22,9,1,2,1,1,3,Slight,-2.942705,53.4483
16735,337490,395030,3,1,3,1,40,1,1,3,22,9,14,5,1,1,3,Slight,-2.942705,53.4483
16978,337490,395030,3,2,2,1,40,1,1,6,28,9,7,4,1,2,3,Slight,-2.942705,53.4483
16979,337490,395030,3,2,2,1,40,1,1,6,28,9,11,5,1,2,3,Slight,-2.942705,53.4483
17804,337490,395030,6,1,2,4,30,1,1,2,51,9,7,3,1,1,3,Slight,-2.942705,53.4483
18918,337490,395030,3,2,3,1,40,3,1,1,6,9,10,1,1,2,2,Slight,-2.942705,53.4483
18919,337490,395030,3,2,3,1,40,3,1,1,6,9,4,2,1,2,2,Slight,-2.942705,53.4483
18920,337490,395030,3,2,3,1,40,3,1,1,6,9,10,1,2,2,2,Slight,-2.942705,53.4483
18921,337490,395030,3,2,3,1,40,3,1,1,6,9,4,2,2,2,2,Slight,-2.942705,53.4483
34646,335848,395063,6,2,3,1,30,3,1,2,8,7,5,3,1,1,2,Assistance,-2.967406,53.448423
31736,341680,395077,6,1,1,1,30,1,1,3,17,2,7,2,3,1,1,Assistance,-2.879633,53.449204
22402,338910,395100,6,1,1,1,30,1,1,2,36,2,1,4,3,2,1,Assistance,-2.92134,53.449096
2506,339450,395110,6,1,4,1,30,1,1,7,29,9,12,2,1,2,3,Slight,-2.913212,53.449249
2507,339450,395110,6,1,4,1,30,1,1,7,29,9,10,2,1,2,3,Slight,-2.913212,53.449249
2508,339450,395110,6,1,4,1,30,1,1,7,29,9,1,2,1,2,3,Slight,-2.913212,53.449249
2509,339450,395110,6,1,4,1,30,1,1,7,29,9,12,2,2,1,3,Slight,-2.913212,53.449249
2510,339450,395110,6,1,4,1,30,1,1,7,29,9,10,2,2,1,3,Slight,-2.913212,53.449249
2511,339450,395110,6,1,4,1,30,1,1,7,29,9,1,2,2,1,3,Slight,-2.913212,53.449249
2512,339450,395110,6,1,4,1,30,1,1,7,29,9,12,2,1,1,2,Slight,-2.913212,53.449249
2513,339450,395110,6,1,4,1,30,1,1,7,29,9,10,2,1,1,2,Slight,-2.913212,53.449249
2514,339450,395110,6,1,4,1,30,1,1,7,29,9,1,2,1,1,2,Slight,-2.913212,53.449249
2515,339450,395110,6,1,4,1,30,1,1,7,29,9,12,2,2,1,2,Slight,-2.913212,53.449249
2516,339450,395110,6,1,4,1,30,1,1,7,29,9,10,2,2,1,2,Slight,-2.913212,53.449249
2517,339450,395110,6,1,4,1,30,1,1,7,29,9,1,2,2,1,2,Slight,-2.913212,53.449249
22972,339450,395110,6,1,2,2,30,1,2,6,51,9,6,2,1,1,3,Slight,-2.913212,53.449249
26375,339456,395110,6,1,2,1,30,3,1,5,48,5,12,2,1,1,3,Assistance,-2.913122,53.44925
26376,339456,395110,6,1,2,1,30,3,1,5,48,5,0,2,1,1,3,Assistance,-2.913122,53.44925
36197,339408,395152,6,1,2,1,30,1,1,6,8,9,4,2,1,2,3,Assistance,-2.913828,53.449645
36198,339408,395152,6,1,2,1,30,1,1,6,8,9,2,1,1,2,3,Assistance,-2.913828,53.449645
139,335910,395170,3,1,2,1,30,1,1,3,34,9,1,2,1,1,3,Slight,-2.96652,53.449368
140,335910,395170,3,1,2,1,30,1,1,3,34,9,1,2,2,2,3,Slight,-2.96652,53.449368
8614,335910,395160,3,2,2,1,30,1,1,1,36,9,3,2,1,1,3,Slight,-2.966518,53.449279
8615,335910,395160,3,2,2,1,30,1,1,1,36,9,4,2,1,1,3,Slight,-2.966518,53.449279
8616,335910,395160,3,2,2,1,30,1,1,1,36,9,3,2,2,1,2,Slight,-2.966518,53.449279
8617,335910,395160,3,2,2,1,30,1,1,1,36,9,4,2,2,1,2,Slight,-2.966518,53.449279
8618,335910,395160,3,2,2,1,30,1,1,1,36,9,3,2,1,2,3,Slight,-2.966518,53.449279
8619,335910,395160,3,2,2,1,30,1,1,1,36,9,4,2,1,2,3,Slight,-2.966518,53.449279
8620,335910,395160,3,2,2,1,30,1,1,1,36,9,3,2,2,2,3,Assistance,-2.966518,53.449279
8621,335910,395160,3,2,2,1,30,1,1,1,36,9,4,2,2,2,3,Assistance,-2.966518,53.449279
11670,335910,395170,3,1,1,1,30,1,1,6,37,2,12,5,3,2,3,Slight,-2.96652,53.449368
11939,335910,395170,3,2,1,2,30,3,2,3,44,2,3,2,3,1,3,Slight,-2.96652,53.449368
21650,335910,395170,3,2,2,1,30,3,1,6,12,8,3,4,1,1,3,Slight,-2.96652,53.449368
21913,335910,395170,3,1,2,1,30,1,1,4,21,11,4,1,2,2,2,Slight,-2.96652,53.449368
21914,335910,395170,3,1,2,1,30,1,1,4,21,11,3,1,2,2,2,Slight,-2.96652,53.449368
21915,335910,395170,3,1,2,1,30,1,1,4,21,11,4,1,2,2,3,Slight,-2.96652,53.449368
21916,335910,395170,3,1,2,1,30,1,1,4,21,11,3,1,2,2,3,Slight,-2.96652,53.449368
938,335920,395190,3,2,1,1,30,3,1,6,50,2,5,2,3,1,3,Assistance,-2.966374,53.449549
25094,335926,395199,3,1,2,1,30,1,1,5,41,11,4,1,2,2,4,Assistance,-2.966286,53.449632
25095,335926,395199,3,1,2,1,30,1,1,5,41,11,15,1,2,2,4,Assistance,-2.966286,53.449632
25096,335926,395199,3,1,2,1,30,1,1,5,41,11,4,1,2,2,3,Slight,-2.966286,53.449632
25097,335926,395199,3,1,2,1,30,1,1,5,41,11,15,1,2,2,3,Slight,-2.966286,53.449632
8488,337930,395230,4,2,2,1,40,1,1,7,31,9,8,2,1,1,3,Slight,-2.93612,53.45015
8544,337930,395230,3,1,1,2,40,1,2,2,33,5,3,4,1,1,3,Assistance,-2.93612,53.45015
11421,337930,395230,3,1,2,1,40,1,1,7,29,9,0,2,1,1,3,Slight,-2.93612,53.45015
11422,337930,395230,3,1,2,1,40,1,1,7,29,9,0,2,2,2,2,Slight,-2.93612,53.45015
12032,337930,395230,4,2,2,2,30,3,4,6,47,9,1,2,2,2,3,Slight,-2.93612,53.45015
12033,337930,395230,4,2,2,2,30,3,4,6,47,9,11,2,2,2,3,Slight,-2.93612,53.45015
12034,337930,395230,4,2,2,2,30,3,4,6,47,9,1,2,2,1,2,Slight,-2.93612,53.45015
12035,337930,395230,4,2,2,2,30,3,4,6,47,9,11,2,2,1,2,Slight,-2.93612,53.45015
12036,337930,395230,4,2,2,2,30,3,4,6,47,9,1,2,1,2,3,Slight,-2.93612,53.45015
12037,337930,395230,4,2,2,2,30,3,4,6,47,9,11,2,1,2,3,Slight,-2.93612,53.45015
12038,337930,395230,4,2,2,2,30,3,4,6,47,9,1,2,2,2,1,Slight,-2.93612,53.45015
12039,337930,395230,4,2,2,2,30,3,4,6,47,9,11,2,2,2,1,Slight,-2.93612,53.45015
12281,337930,395230,3,1,2,1,40,1,1,1,48,9,4,2,1,2,2,Slight,-2.93612,53.45015
24254,337928,395234,3,2,3,1,40,1,1,4,14,9,1,1,1,2,3,Slight,-2.936152,53.450186
24255,337928,395234,3,2,3,1,40,1,1,4,14,9,11,2,1,2,3,Slight,-2.936152,53.450186
24256,337928,395234,3,2,3,1,40,1,1,4,14,9,0,3,1,2,3,Slight,-2.936152,53.450186
24257,337928,395234,3,2,3,1,40,1,1,4,14,9,1,1,2,2,3,Slight,-2.936152,53.450186
24258,337928,395234,3,2,3,1,40,1,1,4,14,9,11,2,2,2,3,Slight,-2.936152,53.450186
24259,337928,395234,3,2,3,1,40,1,1,4,14,9,0,3,2,2,3,Slight,-2.936152,53.450186
24260,337928,395234,3,2,3,1,40,1,1,4,14,9,1,1,2,1,3,Slight,-2.936152,53.450186
24261,337928,395234,3,2,3,1,40,1,1,4,14,9,11,2,2,1,3,Slight,-2.936152,53.450186
24262,337928,395234,3,2,3,1,40,1,1,4,14,9,0,3,2,1,3,Slight,-2.936152,53.450186
25137,337927,395234,4,2,2,2,40,3,1,2,43,9,14,5,2,1,3,Slight,-2.936167,53.450186
25138,337927,395234,4,2,2,2,40,3,1,2,43,9,4,2,2,1,3,Slight,-2.936167,53.450186
25139,337927,395234,4,2,2,2,40,3,1,2,43,8,14,5,2,1,3,Slight,-2.936167,53.450186
25140,337927,395234,4,2,2,2,40,3,1,2,43,8,4,2,2,1,3,Slight,-2.936167,53.450186
26819,337927,395234,3,2,2,1,40,3,1,4,7,8,11,2,2,2,2,Slight,-2.936167,53.450186
26820,337927,395234,3,2,2,1,40,3,1,4,7,9,11,2,1,1,3,Slight,-2.936167,53.450186
33356,337928,395232,3,2,2,1,40,1,2,4,15,9,1,2,1,2,3,Slight,-2.936126,53.450191
33357,337928,395232,3,2,2,1,40,1,2,4,15,9,10,4,1,2,3,Slight,-2.936126,53.450191
33358,337928,395232,3,2,2,1,40,1,2,4,15,9,1,2,1,2,3,Assistance,-2.936126,53.450191
33359,337928,395232,3,2,2,1,40,1,2,4,15,9,10,4,1,2,3,Assistance,-2.936126,53.450191
36282,337930,395230,3,1,2,2,40,1,2,3,11,8,4,3,2,2,3,Slight,-2.936095,53.450174
36283,337930,395230,3,1,2,2,40,1,2,3,11,8,3,2,2,2,3,Slight,-2.936095,53.450174
32816,336247,395290,6,1,2,1,20,3,1,6,48,5,5,2,1,1,2,Assistance,-2.961472,53.450488
32817,336247,395290,6,1,2,1,20,3,1,6,48,5,6,2,1,1,2,Assistance,-2.961472,53.450488
227,337880,395320,4,2,2,1,30,3,1,4,32,9,8,2,1,1,3,Slight,-2.936891,53.450953
16100,337880,395320,4,1,1,1,30,1,1,2,4,2,9,2,3,2,1,Assistance,-2.936891,53.450953
227,337880,395320,4,2,2,1,30,3,1,4,32,9,8,2,1,1,3,Slight,-2.936891,53.450953
16100,337880,395320,4,1,1,1,30,1,1,2,4,2,9,2,3,2,1,Assistance,-2.936891,53.450953
1725,338360,395350,3,1,2,1,30,1,1,4,15,9,9,4,1,2,2,Slight,-2.92967,53.451279
1726,338360,395350,3,1,2,1,30,1,1,4,15,9,10,5,1,2,2,Slight,-2.92967,53.451279
10568,338360,395350,3,1,2,1,30,1,4,4,5,9,7,4,1,2,2,Slight,-2.92967,53.451279
10569,338360,395350,3,1,2,1,30,1,4,4,5,9,5,2,1,2,2,Slight,-2.92967,53.451279
17151,338360,395350,3,2,2,2,30,3,5,1,34,9,13,2,1,1,3,Slight,-2.92967,53.451279
17152,338360,395350,3,2,2,2,30,3,5,1,34,9,12,5,1,1,3,Slight,-2.92967,53.451279
36964,338365,395352,6,1,1,1,30,1,1,3,39,2,4,2,3,1,1,Assistance,-2.92957,53.451321
16197,336000,395380,3,2,1,2,30,3,2,1,7,9,1,4,1,1,3,Assistance,-2.965208,53.451267
16198,336000,395380,3,2,1,2,30,3,2,1,7,9,1,4,2,1,3,Assistance,-2.965208,53.451267
32017,335992,395378,6,1,2,1,30,1,1,1,26,9,13,2,1,1,3,Slight,-2.965329,53.451248
32018,335992,395378,6,1,2,1,30,1,1,1,26,9,0,3,1,1,3,Slight,-2.965329,53.451248
27670,337855,395384,4,1,3,1,30,1,1,3,34,9,8,2,1,1,3,Slight,-2.93728,53.451526
27671,337855,395384,4,1,3,1,30,1,1,3,34,9,9,3,1,1,3,Slight,-2.93728,53.451526
27672,337855,395384,4,1,3,1,30,1,1,3,34,9,18,3,1,1,3,Slight,-2.93728,53.451526
27673,337855,395384,4,1,3,1,30,1,1,3,34,9,8,2,2,2,3,Slight,-2.93728,53.451526
27674,337855,395384,4,1,3,1,30,1,1,3,34,9,9,3,2,2,3,Slight,-2.93728,53.451526
27675,337855,395384,4,1,3,1,30,1,1,3,34,9,18,3,2,2,3,Slight,-2.93728,53.451526
27676,337855,395384,4,1,3,1,30,1,1,3,34,9,8,2,2,1,1,Slight,-2.93728,53.451526
27677,337855,395384,4,1,3,1,30,1,1,3,34,9,9,3,2,1,1,Slight,-2.93728,53.451526
27678,337855,395384,4,1,3,1,30,1,1,3,34,9,18,3,2,1,1,Slight,-2.93728,53.451526
27679,337855,395384,4,1,3,1,30,1,1,3,34,9,8,2,2,1,1,Assistance,-2.93728,53.451526
27680,337855,395384,4,1,3,1,30,1,1,3,34,9,9,3,2,1,1,Assistance,-2.93728,53.451526
27681,337855,395384,4,1,3,1,30,1,1,3,34,9,18,3,2,1,1,Assistance,-2.93728,53.451526
33609,336198,395423,3,1,1,2,20,1,2,3,26,2,6,2,3,2,3,Assistance,-2.96221,53.451701
35290,336055,395442,3,1,1,2,30,1,2,7,32,2,0,5,3,1,3,Assistance,-2.964367,53.451854
33292,339990,395467,6,2,2,1,30,3,1,2,12,4,6,2,1,1,3,Assistance,-2.905126,53.452543
33293,339990,395467,6,2,2,1,30,3,1,2,12,4,9,2,1,1,3,Assistance,-2.905126,53.452543
27618,337806,395485,4,1,2,1,30,1,1,2,33,5,7,2,1,1,2,Assistance,-2.938038,53.452428
27619,337806,395485,4,1,2,1,30,1,1,2,33,5,6,2,1,1,2,Assistance,-2.938038,53.452428
30460,340045,395509,6,2,1,2,30,3,2,2,45,2,7,3,3,1,3,Assistance,-2.904307,53.45291
11271,337780,395530,4,1,2,2,30,1,5,4,26,9,4,2,1,1,2,Slight,-2.938438,53.452828
11272,337780,395530,4,1,2,2,30,1,5,4,26,9,2,3,1,1,2,Slight,-2.938438,53.452828
11273,337780,395530,4,1,2,2,30,1,5,4,26,9,4,2,2,1,2,Slight,-2.938438,53.452828
11274,337780,395530,4,1,2,2,30,1,5,4,26,9,2,3,2,1,2,Slight,-2.938438,53.452828
11655,337780,395530,4,1,2,1,30,1,1,5,36,9,13,2,1,1,4,Slight,-2.938438,53.452828
11656,337780,395530,4,1,2,1,30,1,1,5,36,9,6,2,1,1,4,Slight,-2.938438,53.452828
11657,337780,395530,4,1,2,1,30,1,1,5,36,9,13,2,2,1,3,Slight,-2.938438,53.452828
11658,337780,395530,4,1,2,1,30,1,1,5,36,9,6,2,2,1,3,Slight,-2.938438,53.452828
13312,337780,395530,4,1,1,1,30,1,1,7,31,9,6,4,1,1,2,Assistance,-2.938438,53.452828
21672,337780,395530,4,1,3,1,30,1,1,2,12,9,4,2,1,1,3,Slight,-2.938438,53.452828
21673,337780,395530,4,1,3,1,30,1,1,2,12,9,8,3,1,1,3,Slight,-2.938438,53.452828
21674,337780,395530,4,1,3,1,30,1,1,2,12,9,6,3,1,1,3,Slight,-2.938438,53.452828
21675,337780,395530,4,1,3,1,30,1,1,2,12,9,4,2,2,1,3,Slight,-2.938438,53.452828
21676,337780,395530,4,1,3,1,30,1,1,2,12,9,8,3,2,1,3,Slight,-2.938438,53.452828
21677,337780,395530,4,1,3,1,30,1,1,2,12,9,6,3,2,1,3,Slight,-2.938438,53.452828
11271,337780,395530,4,1,2,2,30,1,5,4,26,9,4,2,1,1,2,Slight,-2.938438,53.452828
11272,337780,395530,4,1,2,2,30,1,5,4,26,9,2,3,1,1,2,Slight,-2.938438,53.452828
11273,337780,395530,4,1,2,2,30,1,5,4,26,9,4,2,2,1,2,Slight,-2.938438,53.452828
11274,337780,395530,4,1,2,2,30,1,5,4,26,9,2,3,2,1,2,Slight,-2.938438,53.452828
11655,337780,395530,4,1,2,1,30,1,1,5,36,9,13,2,1,1,4,Slight,-2.938438,53.452828
11656,337780,395530,4,1,2,1,30,1,1,5,36,9,6,2,1,1,4,Slight,-2.938438,53.452828
11657,337780,395530,4,1,2,1,30,1,1,5,36,9,13,2,2,1,3,Slight,-2.938438,53.452828
11658,337780,395530,4,1,2,1,30,1,1,5,36,9,6,2,2,1,3,Slight,-2.938438,53.452828
13312,337780,395530,4,1,1,1,30,1,1,7,31,9,6,4,1,1,2,Assistance,-2.938438,53.452828
21672,337780,395530,4,1,3,1,30,1,1,2,12,9,4,2,1,1,3,Slight,-2.938438,53.452828
21673,337780,395530,4,1,3,1,30,1,1,2,12,9,8,3,1,1,3,Slight,-2.938438,53.452828
21674,337780,395530,4,1,3,1,30,1,1,2,12,9,6,3,1,1,3,Slight,-2.938438,53.452828
21675,337780,395530,4,1,3,1,30,1,1,2,12,9,4,2,2,1,3,Slight,-2.938438,53.452828
21676,337780,395530,4,1,3,1,30,1,1,2,12,9,8,3,2,1,3,Slight,-2.938438,53.452828
21677,337780,395530,4,1,3,1,30,1,1,2,12,9,6,3,2,1,3,Slight,-2.938438,53.452828
24816,337784,395534,4,1,2,2,30,1,8,5,32,5,10,4,1,1,2,Slight,-2.938379,53.452865
24817,337784,395534,4,1,2,2,30,1,8,5,32,5,2,2,1,1,2,Slight,-2.938379,53.452865
37017,337784,395533,6,1,2,2,30,1,2,5,40,5,11,5,1,1,3,Slight,-2.938353,53.45288
37018,337784,395533,6,1,2,2,30,1,2,5,40,5,3,2,1,1,3,Slight,-2.938353,53.45288
35097,337773,395567,4,1,2,1,30,1,1,4,21,8,6,4,2,2,3,Assistance,-2.938525,53.453184
35098,337773,395567,4,1,2,1,30,1,1,4,21,8,6,5,2,2,3,Assistance,-2.938525,53.453184
35099,337773,395567,4,1,2,1,30,1,1,4,21,8,6,4,2,2,3,Slight,-2.938525,53.453184
35100,337773,395567,4,1,2,1,30,1,1,4,21,8,6,5,2,2,3,Slight,-2.938525,53.453184
33901,336148,395575,6,1,1,2,30,1,1,5,36,2,4,2,3,2,3,Assistance,-2.962994,53.453061
30307,338735,395604,3,2,2,1,40,3,1,6,42,9,1,2,1,2,3,Slight,-2.924049,53.453613
30308,338735,395604,3,2,2,1,40,3,1,6,42,17,1,2,1,2,3,Assistance,-2.924049,53.453613
763,337730,395630,4,1,3,1,30,3,1,5,47,11,7,2,1,1,3,Slight,-2.939211,53.453721
764,337730,395630,4,1,3,1,30,3,1,5,47,11,14,3,1,1,3,Slight,-2.939211,53.453721
765,337730,395630,4,1,3,1,30,3,1,5,47,9,7,2,1,1,3,Slight,-2.939211,53.453721
766,337730,395630,4,1,3,1,30,3,1,5,47,9,14,3,1,1,3,Slight,-2.939211,53.453721
1819,337730,395630,4,2,2,1,30,3,1,6,16,9,5,2,1,2,3,Assistance,-2.939211,53.453721
1820,337730,395630,4,2,2,1,30,3,1,6,16,9,11,1,1,2,3,Assistance,-2.939211,53.453721
2571,337730,395630,6,1,2,1,30,1,1,3,27,9,10,2,1,1,3,Slight,-2.939211,53.453721
4598,337730,395630,6,1,2,2,30,1,2,2,15,9,8,3,1,2,3,Slight,-2.939211,53.453721
4599,337730,395630,6,1,2,2,30,1,2,2,15,9,4,3,1,2,3,Slight,-2.939211,53.453721
4956,337730,395630,4,1,2,1,30,1,1,2,23,9,2,4,2,2,3,Slight,-2.939211,53.453721
5921,337730,395630,4,2,2,1,30,3,1,6,47,13,11,4,1,1,3,Slight,-2.939211,53.453721
8510,337730,395630,4,1,3,1,30,1,1,2,31,9,6,3,1,2,3,Slight,-2.939211,53.453721
8511,337730,395630,4,1,3,1,30,1,1,2,31,9,13,3,1,2,3,Slight,-2.939211,53.453721
16137,337730,395630,4,2,2,1,30,1,1,4,3,7,18,2,1,1,2,Assistance,-2.939211,53.453721
16138,337730,395630,4,2,2,1,30,1,1,4,3,7,1,1,1,1,2,Assistance,-2.939211,53.453721
16139,337730,395630,4,2,2,1,30,1,1,4,3,7,18,2,2,1,2,Assistance,-2.939211,53.453721
16140,337730,395630,4,2,2,1,30,1,1,4,3,7,1,1,2,1,2,Assistance,-2.939211,53.453721
17098,337730,395630,4,2,1,1,30,3,1,5,32,9,7,2,1,1,3,Slight,-2.939211,53.453721
