,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
8157,386130,399930,3,2,3,1,30,3,1,5,20,9,14,2,2,1,2,Slight,-2.21055,53.495878
8158,386130,399930,3,2,3,1,30,3,1,5,20,9,9,2,1,2,3,Slight,-2.21055,53.495878
8159,386130,399930,3,2,3,1,30,3,1,5,20,9,6,3,1,2,3,Slight,-2.21055,53.495878
8160,386130,399930,3,2,3,1,30,3,1,5,20,9,14,2,1,2,3,Slight,-2.21055,53.495878
11221,386130,399940,3,1,2,2,30,1,1,4,40,9,6,2,1,1,3,Slight,-2.21055,53.495968
11222,386130,399940,3,1,2,2,30,1,1,4,40,9,8,3,1,1,3,Slight,-2.21055,53.495968
11564,386130,399930,3,1,2,1,30,1,1,2,51,13,0,3,1,1,2,Slight,-2.21055,53.495878
14459,386130,399930,3,1,2,2,30,1,2,6,13,9,14,2,1,2,2,Slight,-2.21055,53.495878
14460,386130,399930,3,1,2,2,30,1,2,6,13,9,5,3,1,2,2,Slight,-2.21055,53.495878
15114,386120,399940,3,1,2,2,30,1,2,5,35,9,7,3,1,2,3,Slight,-2.210701,53.495968
20107,386120,399940,3,1,2,1,30,1,1,3,10,9,10,2,1,1,2,Slight,-2.210701,53.495968
22640,386125,399940,3,1,2,1,30,1,1,2,17,9,4,3,1,2,3,Slight,-2.210626,53.495968
28434,386120,399930,3,1,2,1,30,1,1,5,40,8,5,3,1,1,3,Slight,-2.210691,53.495886
28435,386120,399930,3,1,2,1,30,1,1,5,40,8,5,3,2,1,3,Slight,-2.210691,53.495886
32921,386121,399938,3,1,2,1,30,1,1,4,10,3,14,2,1,1,1,Slight,-2.210674,53.495974
9079,385430,399960,5,1,1,1,30,1,1,4,50,2,13,2,3,1,1,Assistance,-2.221103,53.496129
23074,385372,399976,3,2,2,1,30,3,1,3,41,9,10,3,1,1,3,Slight,-2.221978,53.496271
34338,385376,399989,3,1,3,2,30,3,1,6,3,9,17,2,1,2,3,Slight,-2.221906,53.496412
34339,385376,399989,3,1,3,2,30,3,1,6,3,9,10,2,1,2,3,Slight,-2.221906,53.496412
34340,385376,399989,3,1,3,2,30,3,1,6,3,9,5,2,1,2,3,Slight,-2.221906,53.496412
34341,385376,399989,3,1,3,2,30,3,1,6,3,9,17,2,2,2,3,Assistance,-2.221906,53.496412
34342,385376,399989,3,1,3,2,30,3,1,6,3,9,10,2,2,2,3,Assistance,-2.221906,53.496412
34343,385376,399989,3,1,3,2,30,3,1,6,3,9,5,2,2,2,3,Assistance,-2.221906,53.496412
12224,385380,399990,3,1,1,1,30,1,1,5,27,11,6,2,1,1,3,Slight,-2.221858,53.496397
12225,385380,399990,3,1,1,1,30,1,1,5,27,2,6,2,3,2,2,Slight,-2.221858,53.496397
12226,385380,399990,3,1,1,1,30,1,1,5,27,11,6,2,2,2,2,Slight,-2.221858,53.496397
17732,385390,399990,3,2,2,1,30,1,1,2,22,3,5,3,1,1,3,Slight,-2.221707,53.496398
17898,385380,399990,3,2,2,1,30,1,1,2,30,9,1,3,2,1,1,Slight,-2.221858,53.496397
17899,385380,399990,3,2,2,1,30,1,1,2,30,9,1,2,2,1,1,Slight,-2.221858,53.496397
26285,385382,399992,3,1,2,1,30,1,1,5,3,11,10,1,2,2,3,Slight,-2.221829,53.496416
26883,385381,399992,3,1,2,1,30,1,1,7,37,9,9,2,1,2,3,Slight,-2.221844,53.496416
26884,385381,399992,3,1,2,1,30,1,1,7,37,9,8,5,1,2,3,Slight,-2.221844,53.496416
26885,385381,399992,3,1,2,1,30,1,1,7,37,9,9,2,2,1,3,Slight,-2.221844,53.496416
26886,385381,399992,3,1,2,1,30,1,1,7,37,9,8,5,2,1,3,Slight,-2.221844,53.496416
27044,385381,399991,3,1,2,2,30,1,1,1,45,9,10,2,1,2,2,Slight,-2.221844,53.496407
27045,385381,399991,3,1,2,2,30,1,1,1,45,9,3,5,1,2,2,Slight,-2.221844,53.496407
28640,385380,399990,3,1,2,1,30,1,1,7,2,7,8,2,1,1,3,Assistance,-2.221849,53.496406
28641,385380,399990,3,1,2,1,30,1,1,7,2,7,16,2,1,1,3,Assistance,-2.221849,53.496406
20399,385390,400016,3,2,3,1,30,3,1,7,26,3,0,2,1,1,2,Assistance,-2.221709,53.496631
20400,385390,400016,3,2,3,1,30,3,1,7,26,3,6,1,1,1,2,Assistance,-2.221709,53.496631
11099,386480,400050,6,1,1,1,30,1,1,4,36,2,0,1,3,1,3,Assistance,-2.205279,53.496966
17455,383810,400050,6,1,2,1,30,1,1,7,9,9,4,2,1,1,4,Slight,-2.245527,53.49689
17456,383810,400050,6,1,2,1,30,1,1,7,9,9,4,4,1,1,4,Slight,-2.245527,53.49689
17797,383810,400050,6,1,2,1,30,1,1,1,27,6,4,3,1,1,3,Slight,-2.245527,53.49689
24544,383810,400050,6,1,2,1,30,1,1,5,13,9,1,2,1,1,3,Slight,-2.245528,53.496891
24545,383810,400050,6,1,2,1,30,1,1,5,13,9,9,5,1,1,3,Slight,-2.245528,53.496891
24546,383810,400050,6,1,2,1,30,1,1,5,13,9,1,2,1,1,4,Slight,-2.245528,53.496891
24547,383810,400050,6,1,2,1,30,1,1,5,13,9,9,5,1,1,4,Slight,-2.245528,53.496891
32613,383808,400052,6,2,3,1,30,1,1,3,21,9,10,2,1,1,2,Assistance,-2.245545,53.496932
32614,383808,400052,6,2,3,1,30,1,1,3,21,9,1,4,1,1,2,Assistance,-2.245545,53.496932
32615,383808,400052,6,2,3,1,30,1,1,3,21,9,9,2,1,1,2,Assistance,-2.245545,53.496932
32616,383808,400052,6,2,3,1,30,1,1,3,21,9,10,2,1,2,3,Slight,-2.245545,53.496932
32617,383808,400052,6,2,3,1,30,1,1,3,21,9,1,4,1,2,3,Slight,-2.245545,53.496932
32618,383808,400052,6,2,3,1,30,1,1,3,21,9,9,2,1,2,3,Slight,-2.245545,53.496932
32619,383808,400052,6,2,3,1,30,1,1,3,21,13,10,2,2,2,3,Slight,-2.245545,53.496932
32620,383808,400052,6,2,3,1,30,1,1,3,21,13,1,4,2,2,3,Slight,-2.245545,53.496932
32621,383808,400052,6,2,3,1,30,1,1,3,21,13,9,2,2,2,3,Slight,-2.245545,53.496932
32622,383808,400052,6,2,3,1,30,1,1,3,21,13,10,2,2,1,3,Slight,-2.245545,53.496932
32623,383808,400052,6,2,3,1,30,1,1,3,21,13,1,4,2,1,3,Slight,-2.245545,53.496932
32624,383808,400052,6,2,3,1,30,1,1,3,21,13,9,2,2,1,3,Slight,-2.245545,53.496932
17754,385520,400080,6,2,1,1,30,1,1,6,25,2,13,4,3,1,1,Assistance,-2.219752,53.49721
8820,387880,400090,5,1,1,1,30,3,1,3,44,2,3,3,3,2,1,Slight,-2.184177,53.49736
8949,387880,400110,5,1,1,2,30,3,2,3,47,2,14,2,3,1,1,Slight,-2.184178,53.49754
14629,387880,400110,5,1,2,1,30,1,1,4,15,9,1,3,1,1,2,Slight,-2.184178,53.49754
20396,387871,400103,5,2,1,2,20,3,1,3,25,7,15,2,1,1,1,Assistance,-2.184313,53.497477
25070,383260,400130,3,1,2,2,30,1,2,1,47,9,8,2,1,2,3,Slight,-2.253823,53.497593
25071,383260,400130,3,1,2,2,30,1,2,1,47,9,14,2,1,2,3,Slight,-2.253823,53.497593
28280,383260,400130,3,1,2,2,30,1,2,1,28,4,9,3,1,1,2,Assistance,-2.253812,53.4976
28281,383260,400130,3,1,2,2,30,1,2,1,28,4,3,2,1,1,2,Assistance,-2.253812,53.4976
25070,383260,400130,3,1,2,2,30,1,2,1,47,9,8,2,1,2,3,Slight,-2.253823,53.497593
25071,383260,400130,3,1,2,2,30,1,2,1,47,9,14,2,1,2,3,Slight,-2.253823,53.497593
27103,383259,400136,3,1,2,2,30,1,2,3,46,3,2,1,1,1,3,Slight,-2.253838,53.497646
28280,383260,400130,3,1,2,2,30,1,2,1,28,4,9,3,1,1,2,Assistance,-2.253812,53.4976
28281,383260,400130,3,1,2,2,30,1,2,1,28,4,3,2,1,1,2,Assistance,-2.253812,53.4976
15502,384380,400170,3,1,1,1,30,1,1,7,49,2,12,2,3,1,3,Slight,-2.236941,53.497986
15503,384380,400170,3,1,1,1,30,1,1,7,49,2,12,2,3,2,1,Slight,-2.236941,53.497986
26379,384371,400159,3,2,1,2,30,3,5,3,7,2,1,2,3,2,3,Assistance,-2.237077,53.497888
20309,383229,400190,3,1,2,1,30,1,4,2,21,7,8,4,1,1,3,Assistance,-2.254293,53.49813
20310,383229,400190,3,1,2,1,30,1,4,2,21,7,1,2,1,1,3,Assistance,-2.254293,53.49813
20309,383229,400190,3,1,2,1,30,1,4,2,21,7,8,4,1,1,3,Assistance,-2.254293,53.49813
20310,383229,400190,3,1,2,1,30,1,4,2,21,7,1,2,1,1,3,Assistance,-2.254293,53.49813
11848,384390,400230,3,1,1,1,30,1,1,7,11,2,10,2,3,2,3,Assistance,-2.236793,53.498526
28671,384390,400220,3,2,2,2,30,3,1,5,4,9,1,3,1,1,3,Slight,-2.236783,53.498444
28672,384390,400220,3,2,2,2,30,3,1,5,4,9,1,3,2,1,3,Slight,-2.236783,53.498444
11848,384390,400230,3,1,1,1,30,1,1,7,11,2,10,2,3,2,3,Assistance,-2.236793,53.498526
17914,384390,400240,3,2,3,1,30,1,1,7,31,9,9,1,1,1,3,Slight,-2.236794,53.498616
17915,384390,400240,3,2,3,1,30,1,1,7,31,9,1,3,1,1,3,Slight,-2.236794,53.498616
17916,384390,400240,3,2,3,1,30,1,1,7,31,9,3,2,1,1,3,Slight,-2.236794,53.498616
17917,384390,400240,3,2,3,1,30,1,1,7,31,9,9,1,2,1,1,Slight,-2.236794,53.498616
17918,384390,400240,3,2,3,1,30,1,1,7,31,9,1,3,2,1,1,Slight,-2.236794,53.498616
17919,384390,400240,3,2,3,1,30,1,1,7,31,9,3,2,2,1,1,Slight,-2.236794,53.498616
28317,386270,400270,6,1,2,2,20,1,2,6,31,5,9,2,1,1,2,Assistance,-2.208445,53.498946
28318,386270,400270,6,1,2,2,20,1,2,6,31,5,6,2,1,1,2,Assistance,-2.208445,53.498946
28317,386270,400270,6,1,2,2,20,1,2,6,31,5,9,2,1,1,2,Assistance,-2.208445,53.498946
28318,386270,400270,6,1,2,2,20,1,2,6,31,5,6,2,1,1,2,Assistance,-2.208445,53.498946
32653,386274,400276,6,1,2,1,20,1,1,2,25,3,2,4,1,1,3,Assistance,-2.208383,53.499016
32653,386274,400276,6,1,2,1,20,1,1,2,25,3,2,4,1,1,3,Assistance,-2.208383,53.499016
9107,383170,400300,3,1,2,1,30,1,1,4,25,3,1,1,1,1,3,Assistance,-2.255188,53.499117
4381,384150,400330,3,1,2,2,30,1,2,1,22,9,10,2,1,2,3,Slight,-2.240416,53.499418
4382,384150,400330,3,1,2,2,30,1,2,1,22,9,8,2,1,2,3,Slight,-2.240416,53.499418
4383,384150,400330,3,1,2,2,30,1,2,1,22,9,10,2,2,2,3,Slight,-2.240416,53.499418
4384,384150,400330,3,1,2,2,30,1,2,1,22,9,8,2,2,2,3,Slight,-2.240416,53.499418
4385,384150,400330,3,1,2,2,30,1,2,1,22,9,10,2,2,1,1,Slight,-2.240416,53.499418
4386,384150,400330,3,1,2,2,30,1,2,1,22,9,8,2,2,1,1,Slight,-2.240416,53.499418
5270,384150,400320,3,1,2,2,30,3,2,4,49,9,1,2,1,2,3,Slight,-2.240416,53.499328
5271,384150,400320,3,1,2,2,30,3,2,4,49,9,15,2,1,2,3,Slight,-2.240416,53.499328
8716,384150,400320,3,1,2,2,30,1,2,3,40,9,1,2,2,1,3,Slight,-2.240416,53.499328
8717,384150,400320,3,1,2,2,30,1,2,3,40,9,5,3,2,1,3,Slight,-2.240416,53.499328
17614,384150,400320,3,2,1,1,30,3,1,7,16,9,7,2,1,2,4,Assistance,-2.240416,53.499328
24404,384150,400320,3,2,3,2,30,3,2,6,4,9,12,3,1,2,2,Slight,-2.240416,53.499328
24405,384150,400320,3,2,3,2,30,3,2,6,4,9,6,2,1,2,2,Slight,-2.240416,53.499328
18219,383360,400370,6,1,2,1,30,1,1,1,43,3,10,5,1,1,3,Assistance,-2.252328,53.499753
18219,383360,400370,6,1,2,1,30,1,1,1,43,3,10,5,1,1,3,Assistance,-2.252328,53.499753
4391,384420,400400,3,2,2,2,30,1,2,5,21,9,7,2,1,2,3,Slight,-2.23635,53.500055
11337,384420,400390,3,2,2,1,30,3,1,3,43,9,8,2,1,2,3,Slight,-2.236349,53.499965
11338,384420,400390,3,2,2,1,30,3,1,3,43,9,9,4,1,2,3,Slight,-2.236349,53.499965
14822,384420,400390,3,2,2,1,30,5,1,3,25,9,7,2,1,1,3,Slight,-2.236349,53.499965
14823,384420,400390,3,2,2,1,30,5,1,3,25,9,4,5,1,1,3,Slight,-2.236349,53.499965
25187,384420,400400,3,1,2,1,30,3,1,6,51,9,12,2,1,2,3,Slight,-2.23635,53.500055
25188,384420,400400,3,1,2,1,30,3,1,6,51,9,2,2,1,2,3,Slight,-2.23635,53.500055
28613,384420,400390,3,2,2,2,30,3,1,6,50,9,8,2,1,1,3,Slight,-2.236339,53.499973
28614,384420,400390,3,2,2,2,30,3,1,6,50,9,5,2,1,1,3,Slight,-2.236339,53.499973
28615,384420,400390,3,2,2,2,30,3,1,6,50,9,8,2,2,2,1,Slight,-2.236339,53.499973
28616,384420,400390,3,2,2,2,30,3,1,6,50,9,5,2,2,2,1,Slight,-2.236339,53.499973
28617,384420,400390,3,2,2,2,30,3,1,6,50,9,8,2,2,2,3,Assistance,-2.236339,53.499973
28618,384420,400390,3,2,2,2,30,3,1,6,50,9,5,2,2,2,3,Assistance,-2.236339,53.499973
31071,384416,400393,3,1,2,1,30,1,1,1,31,9,13,5,1,1,3,Slight,-2.236397,53.500016
31072,384416,400393,3,1,2,1,30,1,1,1,31,9,11,2,1,1,3,Slight,-2.236397,53.500016
31255,384419,400394,3,1,3,2,30,1,2,6,43,9,0,2,1,2,3,Slight,-2.236352,53.500025
31256,384419,400394,3,1,3,2,30,1,2,6,43,9,3,4,1,2,3,Slight,-2.236352,53.500025
31257,384419,400394,3,1,3,2,30,1,2,6,43,9,0,2,2,2,2,Slight,-2.236352,53.500025
31258,384419,400394,3,1,3,2,30,1,2,6,43,9,3,4,2,2,2,Slight,-2.236352,53.500025
34613,384418,400400,3,2,2,2,30,3,1,7,39,9,15,5,1,2,3,Slight,-2.236367,53.500079
34614,384418,400400,3,2,2,2,30,3,1,7,39,9,3,4,1,2,3,Slight,-2.236367,53.500079
34615,384418,400400,3,2,2,2,30,3,1,7,39,9,15,5,2,2,3,Slight,-2.236367,53.500079
34616,384418,400400,3,2,2,2,30,3,1,7,39,9,3,4,2,2,3,Slight,-2.236367,53.500079
4796,385890,400430,5,1,1,1,30,1,1,2,37,2,10,1,3,1,1,Assistance,-2.21419,53.500366
20574,384426,400438,3,2,2,1,30,1,1,3,37,2,8,2,3,1,1,Slight,-2.236261,53.500397
20575,384426,400438,3,2,2,1,30,1,1,3,37,2,6,1,3,1,1,Slight,-2.236261,53.500397
29770,384434,400442,3,1,1,1,30,1,1,4,32,2,0,4,3,2,1,Assistance,-2.236141,53.500433
11828,388160,400470,5,1,1,1,30,1,1,4,11,2,4,5,3,2,4,Assistance,-2.17997,53.500782
20841,388163,400466,5,1,1,2,30,1,1,4,50,2,12,2,3,1,1,Slight,-2.179925,53.500746
32988,388163,400463,5,1,2,1,20,1,1,3,21,9,21,2,2,2,4,Slight,-2.179915,53.500744
32989,388163,400463,5,1,2,1,20,1,1,3,21,9,5,2,2,2,4,Slight,-2.179915,53.500744
5239,383940,400480,3,1,2,2,30,3,2,2,49,5,0,4,1,1,3,Assistance,-2.24359,53.500759
5240,383940,400480,3,1,2,2,30,3,2,2,49,5,4,3,1,1,3,Assistance,-2.24359,53.500759
11377,383950,400470,3,1,3,2,30,3,2,4,46,9,1,2,1,2,3,Slight,-2.243439,53.50067
11378,383950,400470,3,1,3,2,30,3,2,4,46,9,13,4,1,2,3,Slight,-2.243439,53.50067
11379,383950,400470,3,1,3,2,30,3,2,4,46,9,7,4,1,2,3,Slight,-2.243439,53.50067
23318,384434,400504,3,1,2,2,30,3,5,5,50,5,9,2,1,1,3,Slight,-2.236144,53.50099
23319,384434,400504,3,1,2,2,30,3,5,5,50,5,9,4,1,1,3,Slight,-2.236144,53.50099
26924,384433,400501,3,1,3,2,30,1,1,3,40,5,7,1,1,1,2,Slight,-2.236159,53.500964
26925,384433,400501,3,1,3,2,30,1,1,3,40,5,8,2,1,1,2,Slight,-2.236159,53.500964
26926,384433,400501,3,1,3,2,30,1,1,3,40,5,25,4,1,1,2,Slight,-2.236159,53.500964
31096,384438,400495,3,1,1,2,30,1,1,5,32,2,1,2,3,1,1,Assistance,-2.236071,53.500933
31252,384436,400504,3,1,2,1,30,1,1,3,43,2,15,2,3,2,1,Slight,-2.236101,53.501014
31253,384436,400504,3,1,2,1,30,1,1,3,43,2,15,2,3,2,2,Slight,-2.236101,53.501014
31254,384436,400504,3,1,2,1,30,1,1,3,43,9,15,2,1,2,3,Slight,-2.236101,53.501014
28216,384740,400510,3,1,2,1,30,1,1,1,25,5,6,4,1,1,3,Assistance,-2.231521,53.501061
28217,384740,400510,3,1,2,1,30,1,1,1,25,5,3,2,1,1,3,Assistance,-2.231521,53.501061
7931,384440,400540,3,1,1,1,30,1,1,3,11,2,3,2,3,2,1,Assistance,-2.236055,53.501314
34695,384435,400531,3,1,1,2,30,1,2,5,50,2,15,2,3,2,1,Slight,-2.236118,53.501257
7931,384440,400540,3,1,1,1,30,1,1,3,11,2,3,2,3,2,1,Assistance,-2.236055,53.501314
12060,383820,400570,3,1,2,1,30,1,1,4,19,3,10,2,1,1,3,Assistance,-2.245404,53.501565
28460,383820,400570,3,1,3,1,30,1,1,2,42,7,10,5,1,1,2,Slight,-2.245394,53.501573
28461,383820,400570,3,1,3,1,30,1,1,2,42,7,7,2,1,1,2,Slight,-2.245394,53.501573
32502,383821,400570,3,1,1,2,30,5,2,3,5,2,6,2,3,2,3,Slight,-2.245376,53.501589
11778,383810,400580,3,2,2,1,30,3,1,3,8,9,12,2,2,2,3,Slight,-2.245555,53.501654
12060,383820,400570,3,1,2,1,30,1,1,4,19,3,10,2,1,1,3,Assistance,-2.245404,53.501565
28460,383820,400570,3,1,3,1,30,1,1,2,42,7,10,5,1,1,2,Slight,-2.245394,53.501573
28461,383820,400570,3,1,3,1,30,1,1,2,42,7,7,2,1,1,2,Slight,-2.245394,53.501573
32502,383821,400570,3,1,1,2,30,5,2,3,5,2,6,2,3,2,3,Slight,-2.245376,53.501589
26361,385536,400600,3,1,4,3,30,3,3,4,4,9,7,2,1,1,3,Assistance,-2.219535,53.501885
26362,385536,400600,3,1,4,3,30,3,3,4,4,9,6,3,1,1,3,Assistance,-2.219535,53.501885
26363,385536,400600,3,1,4,3,30,3,3,4,4,9,5,3,1,1,3,Assistance,-2.219535,53.501885
26364,385536,400600,3,1,4,3,30,3,3,4,4,9,9,2,1,1,3,Assistance,-2.219535,53.501885
29810,386444,400629,5,1,1,1,20,1,1,5,37,2,1,1,3,1,3,Slight,-2.205848,53.50217
34205,386444,400621,5,2,2,2,20,3,2,7,32,9,6,2,1,1,3,Assistance,-2.205835,53.502122
34206,386444,400621,5,2,2,2,20,3,2,7,32,10,6,2,1,1,2,Slight,-2.205835,53.502122
334,384460,400640,6,2,1,1,30,1,1,5,24,2,2,4,3,1,1,Assistance,-2.235759,53.502213
34395,384454,400641,3,1,2,1,30,1,4,5,12,9,9,4,1,1,3,Slight,-2.235837,53.502246
34396,384454,400641,3,1,2,1,30,1,4,5,12,9,1,2,1,1,3,Slight,-2.235837,53.502246
4283,384460,400660,3,1,1,1,30,1,1,3,19,2,7,2,3,1,4,Assistance,-2.23576,53.502393
28200,384460,400670,3,2,2,1,30,1,1,6,22,8,1,2,1,1,3,Slight,-2.23575,53.502491
28201,384460,400670,3,2,2,1,30,1,1,6,22,8,1,2,2,2,3,Slight,-2.23575,53.502491
28202,384460,400670,3,2,2,1,30,1,1,6,22,8,1,2,2,2,2,Slight,-2.23575,53.502491
31215,384455,400668,3,1,3,1,30,1,1,1,32,9,2,3,1,1,2,Slight,-2.235823,53.502489
31216,384455,400668,3,1,3,1,30,1,1,1,32,9,2,3,2,2,2,Slight,-2.235823,53.502489
928,385610,400670,3,2,1,1,30,3,1,7,43,2,8,2,3,1,3,Assistance,-2.218422,53.502516
4237,385610,400670,3,1,2,2,30,1,2,1,18,9,8,2,2,2,3,Slight,-2.218422,53.502516
4238,385610,400670,3,1,2,2,30,1,2,1,18,9,5,3,2,2,3,Slight,-2.218422,53.502516
4795,385610,400680,3,1,2,1,30,1,1,2,37,9,1,3,1,1,3,Slight,-2.218423,53.502606
11112,385610,400670,3,1,2,2,30,1,1,4,36,3,6,5,1,1,3,Assistance,-2.218422,53.502516
11980,385610,400680,3,1,3,1,30,1,1,4,17,9,0,2,1,2,3,Slight,-2.218423,53.502606
11981,385610,400680,3,1,3,1,30,1,1,4,17,9,9,3,1,2,3,Slight,-2.218423,53.502606
11982,385610,400680,3,1,3,1,30,1,1,4,17,9,0,2,1,1,3,Slight,-2.218423,53.502606
11983,385610,400680,3,1,3,1,30,1,1,4,17,9,9,3,1,1,3,Slight,-2.218423,53.502606
11984,385610,400680,3,1,3,1,30,1,1,4,17,9,0,2,2,2,3,Slight,-2.218423,53.502606
11985,385610,400680,3,1,3,1,30,1,1,4,17,9,9,3,2,2,3,Slight,-2.218423,53.502606
17438,385610,400680,3,1,2,3,30,1,3,7,7,9,4,2,1,1,3,Slight,-2.218423,53.502606
17439,385610,400680,3,1,2,3,30,1,3,7,7,9,9,3,1,1,3,Slight,-2.218423,53.502606
29720,385607,400671,3,2,2,2,30,3,1,7,27,8,18,3,1,1,3,Slight,-2.218468,53.502525
29721,385607,400671,3,2,2,2,30,3,1,7,27,8,7,2,1,1,3,Slight,-2.218468,53.502525
739,386580,400700,6,1,1,1,30,1,1,2,37,11,10,1,2,2,1,Assistance,-2.2038,53.502811
1070,386390,400720,5,1,2,1,30,3,1,2,46,9,16,5,1,1,3,Slight,-2.206665,53.502986
1071,386390,400720,5,1,2,1,30,3,1,2,46,9,1,2,1,1,3,Slight,-2.206665,53.502986
1072,386390,400720,5,1,2,1,30,3,1,2,46,9,16,5,2,1,2,Slight,-2.206665,53.502986
1073,386390,400720,5,1,2,1,30,3,1,2,46,9,1,2,2,1,2,Slight,-2.206665,53.502986
7654,386390,400720,5,2,2,2,30,3,2,2,3,7,4,2,1,1,3,Assistance,-2.206665,53.502986
7655,386390,400720,5,2,2,2,30,3,2,2,3,7,1,2,1,1,3,Assistance,-2.206665,53.502986
17738,384400,400740,6,1,1,1,30,1,1,6,25,2,11,2,3,2,1,Assistance,-2.236668,53.50311
26739,384472,400782,3,2,1,1,30,1,1,2,28,11,0,1,2,1,3,Assistance,-2.235585,53.50349
14838,383920,400820,4,1,1,1,30,1,1,3,26,2,8,2,3,2,3,Assistance,-2.243909,53.503815
12200,388240,400840,6,2,1,1,30,1,1,1,26,2,6,4,3,1,1,Assistance,-2.178778,53.50411
22686,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,1,1,2,Slight,-2.235861,53.504388
22687,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,2,1,3,Assistance,-2.235861,53.504388
22688,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,2,1,3,Slight,-2.235861,53.504388
22686,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,1,1,2,Slight,-2.235861,53.504388
22687,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,2,1,3,Assistance,-2.235861,53.504388
22688,384454,400882,3,2,1,1,30,3,1,4,18,9,14,5,2,1,3,Slight,-2.235861,53.504388
616,384460,400900,3,1,2,1,30,1,1,7,33,8,7,2,1,1,3,Slight,-2.235772,53.50455
617,384460,400900,3,1,2,1,30,1,1,7,33,8,7,2,2,1,1,Slight,-2.235772,53.50455
618,384460,400900,3,1,2,1,30,1,1,7,33,8,7,2,2,2,4,Slight,-2.235772,53.50455
619,384460,400900,3,1,2,1,30,1,1,7,33,8,7,2,2,2,3,Slight,-2.235772,53.50455
620,384460,400900,3,1,2,1,30,1,1,7,33,8,7,2,2,2,3,Assistance,-2.235772,53.50455
15541,384460,400900,3,1,1,1,30,1,1,5,50,2,9,2,3,2,2,Slight,-2.235772,53.50455
15593,384460,400900,3,2,2,3,30,3,3,3,52,9,8,2,1,2,3,Slight,-2.235772,53.50455
15594,384460,400900,3,2,2,3,30,3,3,3,52,9,0,4,1,2,3,Slight,-2.235772,53.50455
17992,384460,400890,3,2,2,1,30,1,1,6,33,9,15,2,2,1,3,Slight,-2.235771,53.50446
17993,384460,400890,3,2,2,1,30,1,1,6,33,9,15,2,1,1,2,Slight,-2.235771,53.50446
8461,387150,400910,4,1,1,1,30,1,1,3,31,2,9,2,3,2,2,Assistance,-2.195215,53.504713
7668,383970,400940,4,1,1,1,30,1,4,3,3,2,7,1,3,1,1,Slight,-2.243161,53.504895
14225,383970,400940,4,1,1,1,30,1,1,4,5,2,10,2,3,1,1,Slight,-2.243161,53.504895
20628,383975,400936,6,1,2,1,30,1,1,4,38,20,8,2,1,1,3,Slight,-2.243086,53.504859
20629,383975,400936,6,1,2,1,30,1,1,4,38,20,8,2,2,1,2,Slight,-2.243086,53.504859
22725,383965,400936,4,1,2,1,30,1,1,6,21,9,6,2,2,1,2,Slight,-2.243237,53.504859
23190,383965,400936,4,1,2,1,30,1,1,1,47,9,13,4,2,1,1,Assistance,-2.243237,53.504859
23191,383965,400936,4,1,2,1,30,1,1,1,47,9,4,2,2,1,1,Assistance,-2.243237,53.504859
23192,383965,400936,4,1,2,1,30,1,1,1,47,9,13,4,1,2,3,Assistance,-2.243237,53.504859
23193,383965,400936,4,1,2,1,30,1,1,1,47,9,4,2,1,2,3,Assistance,-2.243237,53.504859
30884,383965,400938,4,1,2,1,30,1,1,1,19,9,13,5,1,1,3,Slight,-2.243224,53.504901
22942,383972,400989,4,1,1,1,30,1,1,4,36,2,1,5,3,2,1,Assistance,-2.243134,53.505336
5128,384390,400990,3,1,3,2,30,1,2,5,45,9,7,2,2,2,3,Assistance,-2.236831,53.505357
5129,384390,400990,3,1,3,2,30,1,2,5,45,9,9,2,2,2,3,Assistance,-2.236831,53.505357
32685,384393,400993,3,1,2,1,30,1,1,5,29,9,17,2,1,1,3,Slight,-2.236774,53.505408
32686,384393,400993,3,1,2,1,30,1,1,5,29,9,18,3,1,1,3,Slight,-2.236774,53.505408
32687,384393,400993,3,1,2,1,30,1,1,5,29,9,17,2,2,2,1,Slight,-2.236774,53.505408
32688,384393,400993,3,1,2,1,30,1,1,5,29,9,18,3,2,2,1,Slight,-2.236774,53.505408
31369,385703,401038,5,2,1,2,30,3,1,5,48,2,3,2,3,1,3,Assistance,-2.217025,53.50585
8830,384320,401060,3,2,1,1,30,3,1,5,44,2,11,2,3,1,4,Slight,-2.23789,53.505984
15374,384320,401070,3,1,1,1,30,1,1,1,45,2,7,2,3,1,3,Assistance,-2.237891,53.506074
8768,384000,401080,4,1,2,2,30,1,2,2,42,9,4,4,1,1,2,Slight,-2.242716,53.506154
8769,384000,401080,4,1,2,2,30,1,2,2,42,9,1,2,1,1,2,Slight,-2.242716,53.506154
8770,384000,401080,4,1,2,2,30,1,2,2,42,9,4,4,2,2,3,Slight,-2.242716,53.506154
8771,384000,401080,4,1,2,2,30,1,2,2,42,9,1,2,2,2,3,Slight,-2.242716,53.506154
