,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
5104,337490,395030,3,2,1,30,1,1,2,28,9,1,5,1,1,2,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5105,337490,395030,3,2,1,30,1,1,2,28,9,5,2,1,1,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5106,337490,395030,3,2,1,30,1,1,2,28,9,1,5,1,1,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5107,337490,395030,3,2,1,30,1,1,2,28,9,5,2,2,2,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5108,337490,395030,3,2,1,30,1,1,2,28,9,1,5,2,2,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5109,337490,395030,3,2,1,30,1,1,2,28,9,5,2,2,2,1,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5110,337490,395030,3,2,1,30,1,1,2,28,9,1,5,2,2,1,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
7564,337490,395030,3,2,1,40,1,1,5,10,4,3,5,1,1,1,Assistance,-2.942705,53.4483,-0.9807852804032303,-0.19509032201612866
11559,337490,395030,3,2,2,40,1,1,2,34,9,7,2,2,2,1,Slight,-2.942705,53.4483,-0.2588190451025208,-0.9659258262890683
11560,337490,395030,3,2,2,40,1,1,2,34,9,6,4,2,2,1,Slight,-2.942705,53.4483,-0.2588190451025208,-0.9659258262890683
13650,337490,395030,3,2,2,40,3,2,2,43,9,9,3,1,2,3,Slight,-2.942705,53.4483,-0.9063077870366503,0.42261826174069883
16734,337490,395030,3,3,1,40,1,1,3,22,9,1,2,1,1,3,Slight,-2.942705,53.4483,-0.9978589232386035,-0.06540312923014273
16735,337490,395030,3,3,1,40,1,1,3,22,9,14,5,1,1,3,Slight,-2.942705,53.4483,-0.9978589232386035,-0.06540312923014273
16978,337490,395030,3,2,1,40,1,1,6,28,9,7,4,1,2,3,Slight,-2.942705,53.4483,-0.9848077530122081,0.17364817766692997
16979,337490,395030,3,2,1,40,1,1,6,28,9,11,5,1,2,3,Slight,-2.942705,53.4483,-0.9848077530122081,0.17364817766692997
17804,337490,395030,6,2,4,30,1,1,2,51,9,7,3,1,1,3,Slight,-2.942705,53.4483,-0.46174861323503374,-0.8870108331782218
18918,337490,395030,3,3,1,40,3,1,1,6,9,10,1,1,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18919,337490,395030,3,3,1,40,3,1,1,6,9,4,2,1,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18920,337490,395030,3,3,1,40,3,1,1,6,9,10,1,2,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18921,337490,395030,3,3,1,40,3,1,1,6,9,4,2,2,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
922,337490,395030,3,2,4,30,3,1,3,52,9,2,4,1,1,2,Slight,-2.942705,53.4483,-0.984807753012208,-0.17364817766693033
5103,337490,395030,3,2,1,30,1,1,2,28,9,5,2,1,1,2,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5104,337490,395030,3,2,1,30,1,1,2,28,9,1,5,1,1,2,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5105,337490,395030,3,2,1,30,1,1,2,28,9,5,2,1,1,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5106,337490,395030,3,2,1,30,1,1,2,28,9,1,5,1,1,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5107,337490,395030,3,2,1,30,1,1,2,28,9,5,2,2,2,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5108,337490,395030,3,2,1,30,1,1,2,28,9,1,5,2,2,3,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5109,337490,395030,3,2,1,30,1,1,2,28,9,5,2,2,2,1,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
5110,337490,395030,3,2,1,30,1,1,2,28,9,1,5,2,2,1,Slight,-2.942705,53.4483,-0.9940563382223195,-0.10886687485196507
7564,337490,395030,3,2,1,40,1,1,5,10,4,3,5,1,1,1,Assistance,-2.942705,53.4483,-0.9807852804032303,-0.19509032201612866
11559,337490,395030,3,2,2,40,1,1,2,34,9,7,2,2,2,1,Slight,-2.942705,53.4483,-0.2588190451025208,-0.9659258262890683
11560,337490,395030,3,2,2,40,1,1,2,34,9,6,4,2,2,1,Slight,-2.942705,53.4483,-0.2588190451025208,-0.9659258262890683
13650,337490,395030,3,2,2,40,3,2,2,43,9,9,3,1,2,3,Slight,-2.942705,53.4483,-0.9063077870366503,0.42261826174069883
16734,337490,395030,3,3,1,40,1,1,3,22,9,1,2,1,1,3,Slight,-2.942705,53.4483,-0.9978589232386035,-0.06540312923014273
16735,337490,395030,3,3,1,40,1,1,3,22,9,14,5,1,1,3,Slight,-2.942705,53.4483,-0.9978589232386035,-0.06540312923014273
16978,337490,395030,3,2,1,40,1,1,6,28,9,7,4,1,2,3,Slight,-2.942705,53.4483,-0.9848077530122081,0.17364817766692997
16979,337490,395030,3,2,1,40,1,1,6,28,9,11,5,1,2,3,Slight,-2.942705,53.4483,-0.9848077530122081,0.17364817766692997
17804,337490,395030,6,2,4,30,1,1,2,51,9,7,3,1,1,3,Slight,-2.942705,53.4483,-0.46174861323503374,-0.8870108331782218
18918,337490,395030,3,3,1,40,3,1,1,6,9,10,1,1,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18919,337490,395030,3,3,1,40,3,1,1,6,9,4,2,1,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18920,337490,395030,3,3,1,40,3,1,1,6,9,10,1,2,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
18921,337490,395030,3,3,1,40,3,1,1,6,9,4,2,2,2,2,Slight,-2.942705,53.4483,-0.7798844830928816,0.6259234721840593
13430,337520,395050,3,1,2,40,1,2,3,36,2,9,5,3,2,4,Assistance,-2.942257,53.448484,-0.7372773368101242,-0.67559020761566
13430,337520,395050,3,1,2,40,1,2,3,36,2,9,5,3,2,4,Assistance,-2.942257,53.448484,-0.7372773368101242,-0.67559020761566
7377,335890,395060,3,3,1,30,3,1,4,5,9,1,3,2,1,3,Slight,-2.966799,53.448377,-0.9978589232386035,0.06540312923014326
7378,335890,395060,3,3,1,30,3,1,4,5,9,8,2,2,1,3,Slight,-2.966799,53.448377,-0.9978589232386035,0.06540312923014326
17790,335890,395060,3,1,1,30,1,1,5,50,2,5,2,3,1,3,Assistance,-2.966799,53.448377,-0.3214394653031611,-0.9469301294951058
21465,335890,395060,3,3,2,30,1,1,5,7,9,1,2,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21466,335890,395060,3,3,2,30,1,1,5,7,9,5,3,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21467,335890,395060,3,3,2,30,1,1,5,7,9,13,3,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21468,335890,395060,3,3,2,30,1,1,5,7,9,1,2,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21469,335890,395060,3,3,2,30,1,1,5,7,9,5,3,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21470,335890,395060,3,3,2,30,1,1,5,7,9,13,3,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
7377,335890,395060,3,3,1,30,3,1,4,5,9,1,3,2,1,3,Slight,-2.966799,53.448377,-0.9978589232386035,0.06540312923014326
7378,335890,395060,3,3,1,30,3,1,4,5,9,8,2,2,1,3,Slight,-2.966799,53.448377,-0.9978589232386035,0.06540312923014326
17790,335890,395060,3,1,1,30,1,1,5,50,2,5,2,3,1,3,Assistance,-2.966799,53.448377,-0.3214394653031611,-0.9469301294951058
21465,335890,395060,3,3,2,30,1,1,5,7,9,1,2,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21466,335890,395060,3,3,2,30,1,1,5,7,9,5,3,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21467,335890,395060,3,3,2,30,1,1,5,7,9,13,3,1,2,2,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21468,335890,395060,3,3,2,30,1,1,5,7,9,1,2,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21469,335890,395060,3,3,2,30,1,1,5,7,9,5,3,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
21470,335890,395060,3,3,2,30,1,1,5,7,9,13,3,1,2,3,Slight,-2.966799,53.448377,0.21643961393810318,-0.9762960071199333
8491,341110,395090,6,2,1,30,3,1,4,32,9,5,2,1,1,1,Assistance,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8492,341110,395090,6,2,1,30,3,1,4,32,9,5,1,1,1,1,Assistance,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8493,341110,395090,6,2,1,30,3,1,4,32,9,5,2,2,2,1,Slight,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8494,341110,395090,6,2,1,30,3,1,4,32,9,5,1,2,2,1,Slight,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
21514,341110,395090,6,2,1,30,1,1,5,9,9,8,3,1,2,2,Slight,-2.888216,53.449257,0.7716245833877202,-0.6360782202777637
21515,341110,395090,6,2,1,30,1,1,5,9,13,8,3,1,1,3,Slight,-2.888216,53.449257,0.7716245833877202,-0.6360782202777637
8491,341110,395090,6,2,1,30,3,1,4,32,9,5,2,1,1,1,Assistance,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8492,341110,395090,6,2,1,30,3,1,4,32,9,5,1,1,1,1,Assistance,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8493,341110,395090,6,2,1,30,3,1,4,32,9,5,2,2,2,1,Slight,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
8494,341110,395090,6,2,1,30,3,1,4,32,9,5,1,2,2,1,Slight,-2.888216,53.449257,-0.4226182617407,0.9063077870366497
21514,341110,395090,6,2,1,30,1,1,5,9,9,8,3,1,2,2,Slight,-2.888216,53.449257,0.7716245833877202,-0.6360782202777637
21515,341110,395090,6,2,1,30,1,1,5,9,13,8,3,1,1,3,Slight,-2.888216,53.449257,0.7716245833877202,-0.6360782202777637
22402,338910,395100,6,1,1,30,1,1,2,36,2,1,4,3,2,1,Assistance,-2.92134,53.449096,0.2756373558169992,-0.9612616959383189
22402,338910,395100,6,1,1,30,1,1,2,36,2,1,4,3,2,1,Assistance,-2.92134,53.449096,0.2756373558169992,-0.9612616959383189
2506,339450,395110,6,4,1,30,1,1,7,29,9,12,2,1,2,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2507,339450,395110,6,4,1,30,1,1,7,29,9,10,2,1,2,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2508,339450,395110,6,4,1,30,1,1,7,29,9,1,2,1,2,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2509,339450,395110,6,4,1,30,1,1,7,29,9,12,2,2,1,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2510,339450,395110,6,4,1,30,1,1,7,29,9,10,2,2,1,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2511,339450,395110,6,4,1,30,1,1,7,29,9,1,2,2,1,3,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2512,339450,395110,6,4,1,30,1,1,7,29,9,12,2,1,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2513,339450,395110,6,4,1,30,1,1,7,29,9,10,2,1,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2514,339450,395110,6,4,1,30,1,1,7,29,9,1,2,1,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2515,339450,395110,6,4,1,30,1,1,7,29,9,12,2,2,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2516,339450,395110,6,4,1,30,1,1,7,29,9,10,2,2,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
2517,339450,395110,6,4,1,30,1,1,7,29,9,1,2,2,1,2,Slight,-2.913212,53.449249,-0.5699967625963029,-0.8216469379421637
22972,339450,395110,6,2,2,30,1,2,6,51,9,6,2,1,1,3,Slight,-2.913212,53.449249,0.8703556959398997,-0.492423560103467
26375,339456,395110,6,2,1,30,3,1,5,48,5,12,2,1,1,3,Assistance,-2.913122,53.44925,-0.9930684569549263,-0.1175373974578376
26376,339456,395110,6,2,1,30,3,1,5,48,5,0,2,1,1,3,Assistance,-2.913122,53.44925,-0.9930684569549263,-0.1175373974578376
8614,335910,395160,3,2,1,30,1,1,1,36,9,3,2,1,1,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8615,335910,395160,3,2,1,30,1,1,1,36,9,4,2,1,1,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8616,335910,395160,3,2,1,30,1,1,1,36,9,3,2,2,1,2,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8617,335910,395160,3,2,1,30,1,1,1,36,9,4,2,2,1,2,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8618,335910,395160,3,2,1,30,1,1,1,36,9,3,2,1,2,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8619,335910,395160,3,2,1,30,1,1,1,36,9,4,2,1,2,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8620,335910,395160,3,2,1,30,1,1,1,36,9,3,2,2,2,3,Assistance,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8621,335910,395160,3,2,1,30,1,1,1,36,9,4,2,2,2,3,Assistance,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8614,335910,395160,3,2,1,30,1,1,1,36,9,3,2,1,1,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8615,335910,395160,3,2,1,30,1,1,1,36,9,4,2,1,1,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8616,335910,395160,3,2,1,30,1,1,1,36,9,3,2,2,1,2,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8617,335910,395160,3,2,1,30,1,1,1,36,9,4,2,2,1,2,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8618,335910,395160,3,2,1,30,1,1,1,36,9,3,2,1,2,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8619,335910,395160,3,2,1,30,1,1,1,36,9,4,2,1,2,3,Slight,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8620,335910,395160,3,2,1,30,1,1,1,36,9,3,2,2,2,3,Assistance,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
8621,335910,395160,3,2,1,30,1,1,1,36,9,4,2,2,2,3,Assistance,-2.966518,53.449279,-0.9670459389139432,0.2546019482055274
27470,338548,395171,6,1,1,30,1,1,5,28,2,8,4,3,1,1,Assistance,-2.926805,53.449693,-0.8290375725550416,0.559192903470747
938,335920,395190,3,1,1,30,3,1,6,50,2,5,2,3,1,3,Assistance,-2.966374,53.449549,-0.8433914458128862,0.5372996083468231
938,335920,395190,3,1,1,30,3,1,6,50,2,5,2,3,1,3,Assistance,-2.966374,53.449549,-0.8433914458128862,0.5372996083468231
938,335920,395190,3,1,1,30,3,1,6,50,2,5,2,3,1,3,Assistance,-2.966374,53.449549,-0.8433914458128862,0.5372996083468231
938,335920,395190,3,1,1,30,3,1,6,50,2,5,2,3,1,3,Assistance,-2.966374,53.449549,-0.8433914458128862,0.5372996083468231
21319,340240,395210,6,2,1,30,1,1,3,4,2,10,2,3,1,3,Assistance,-2.901337,53.450238,-0.9117620435770883,-0.41071885261347774
21320,340240,395210,6,2,1,30,1,1,3,4,2,15,3,3,1,3,Assistance,-2.901337,53.450238,-0.9117620435770883,-0.41071885261347774
21319,340240,395210,6,2,1,30,1,1,3,4,2,10,2,3,1,3,Assistance,-2.901337,53.450238,-0.9117620435770883,-0.41071885261347774
21320,340240,395210,6,2,1,30,1,1,3,4,2,15,3,3,1,3,Assistance,-2.901337,53.450238,-0.9117620435770883,-0.41071885261347774
1896,337920,395230,3,3,2,40,1,2,5,18,9,2,2,1,2,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1897,337920,395230,3,3,2,40,1,2,5,18,9,1,4,1,2,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1898,337920,395230,3,3,2,40,1,2,5,18,9,2,2,1,1,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1899,337920,395230,3,3,2,40,1,2,5,18,9,1,4,1,1,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1900,337920,395230,3,3,2,40,1,2,5,18,9,2,2,2,2,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1901,337920,395230,3,3,2,40,1,2,5,18,9,1,4,2,2,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1902,337920,395230,3,3,2,40,1,2,5,18,9,2,2,2,1,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
1903,337920,395230,3,3,2,40,1,2,5,18,9,1,4,2,1,3,Slight,-2.936271,53.450149,-0.9713420698132614,0.23768589232617307
5210,337920,395230,3,2,1,30,3,1,7,28,9,7,2,1,1,2,Slight,-2.936271,53.450149,-0.21643961393810288,0.9762960071199334
5211,337920,395230,3,2,1,30,3,1,7,28,9,5,5,1,1,2,Slight,-2.936271,53.450149,-0.21643961393810288,0.9762960071199334
5212,337920,395230,3,2,1,30,3,1,7,28,9,7,2,1,1,3,Slight,-2.936271,53.450149,-0.21643961393810288,0.9762960071199334
5213,337920,395230,3,2,1,30,3,1,7,28,9,5,5,1,1,3,Slight,-2.936271,53.450149,-0.21643961393810288,0.9762960071199334
8488,337930,395230,4,2,1,40,1,1,7,31,9,8,2,1,1,3,Slight,-2.93612,53.45015,-0.8660254037844386,0.5000000000000001
8544,337930,395230,3,1,2,40,1,2,2,33,5,3,4,1,1,3,Assistance,-2.93612,53.45015,-0.7933533402912349,-0.6087614290087209
8818,337920,395230,4,2,2,30,1,1,1,41,9,6,2,1,1,3,Slight,-2.936271,53.450149,0.9238795325112867,-0.3826834323650897
8819,337920,395230,4,2,2,30,1,1,1,41,9,4,2,1,1,3,Slight,-2.936271,53.450149,0.9238795325112867,-0.3826834323650897
11421,337930,395230,3,2,1,40,1,1,7,29,9,0,2,1,1,3,Slight,-2.93612,53.45015,-0.9153114791194471,-0.40274668985873735
11422,337930,395230,3,2,1,40,1,1,7,29,9,0,2,2,2,2,Slight,-2.93612,53.45015,-0.9153114791194471,-0.40274668985873735
12032,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12033,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12034,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,1,2,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12035,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,1,2,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12036,337930,395230,4,2,2,30,3,4,6,47,9,1,2,1,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12037,337930,395230,4,2,2,30,3,4,6,47,9,11,2,1,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12038,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,2,1,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12039,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,2,1,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12123,337920,395230,3,2,2,40,3,5,4,49,9,10,2,1,2,3,Slight,-2.936271,53.450149,0.9659258262890683,-0.25881904510252085
12124,337920,395230,3,2,2,40,3,5,4,49,9,11,2,1,2,3,Slight,-2.936271,53.450149,0.9659258262890683,-0.25881904510252085
12125,337920,395230,3,2,2,40,3,5,4,49,9,10,2,1,1,3,Slight,-2.936271,53.450149,0.9659258262890683,-0.25881904510252085
12126,337920,395230,3,2,2,40,3,5,4,49,9,11,2,1,1,3,Slight,-2.936271,53.450149,0.9659258262890683,-0.25881904510252085
12281,337930,395230,3,2,1,40,1,1,1,48,9,4,2,1,2,2,Slight,-2.93612,53.45015,0.05233595624294381,-0.9986295347545738
8488,337930,395230,4,2,1,40,1,1,7,31,9,8,2,1,1,3,Slight,-2.93612,53.45015,-0.8660254037844386,0.5000000000000001
8544,337930,395230,3,1,2,40,1,2,2,33,5,3,4,1,1,3,Assistance,-2.93612,53.45015,-0.7933533402912349,-0.6087614290087209
11421,337930,395230,3,2,1,40,1,1,7,29,9,0,2,1,1,3,Slight,-2.93612,53.45015,-0.9153114791194471,-0.40274668985873735
11422,337930,395230,3,2,1,40,1,1,7,29,9,0,2,2,2,2,Slight,-2.93612,53.45015,-0.9153114791194471,-0.40274668985873735
12032,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12033,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12034,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,1,2,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12035,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,1,2,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12036,337930,395230,4,2,2,30,3,4,6,47,9,1,2,1,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12037,337930,395230,4,2,2,30,3,4,6,47,9,11,2,1,2,3,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12038,337930,395230,4,2,2,30,3,4,6,47,9,1,2,2,2,1,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12039,337930,395230,4,2,2,30,3,4,6,47,9,11,2,2,2,1,Slight,-2.93612,53.45015,0.5299192642332049,0.848048096156426
12281,337930,395230,3,2,1,40,1,1,1,48,9,4,2,1,2,2,Slight,-2.93612,53.45015,0.05233595624294381,-0.9986295347545738
753,337910,395280,4,1,2,30,1,5,4,47,2,6,2,3,1,1,Assistance,-2.936431,53.450597,0.021814885034561218,-0.9997620270799091
13431,337910,395280,4,2,2,30,1,2,3,36,9,3,2,1,1,3,Slight,-2.936431,53.450597,-1.0,-1.8369701987210297e-16
13432,337910,395280,4,2,2,30,1,2,3,36,9,6,3,1,1,3,Slight,-2.936431,53.450597,-1.0,-1.8369701987210297e-16
753,337910,395280,4,1,2,30,1,5,4,47,2,6,2,3,1,1,Assistance,-2.936431,53.450597,0.021814885034561218,-0.9997620270799091
13431,337910,395280,4,2,2,30,1,2,3,36,9,3,2,1,1,3,Slight,-2.936431,53.450597,-1.0,-1.8369701987210297e-16
13432,337910,395280,4,2,2,30,1,2,3,36,9,6,3,1,1,3,Slight,-2.936431,53.450597,-1.0,-1.8369701987210297e-16
13933,338070,395300,3,1,2,40,3,2,7,52,2,4,2,3,2,3,Assistance,-2.934026,53.450796,0.22495105434386498,0.9743700647852352
13933,338070,395300,3,1,2,40,3,2,7,52,2,4,2,3,2,3,Assistance,-2.934026,53.450796,0.22495105434386498,0.9743700647852352
227,337880,395320,4,2,1,30,3,1,4,32,9,8,2,1,1,3,Slight,-2.936891,53.450953,-0.6755902076156605,0.7372773368101239
16100,337880,395320,4,1,1,30,1,1,2,4,2,9,2,3,2,1,Assistance,-2.936891,53.450953,0.8064446042674825,-0.5913096483635825
227,337880,395320,4,2,1,30,3,1,4,32,9,8,2,1,1,3,Slight,-2.936891,53.450953,-0.6755902076156605,0.7372773368101239
16100,337880,395320,4,1,1,30,1,1,2,4,2,9,2,3,2,1,Assistance,-2.936891,53.450953,0.8064446042674825,-0.5913096483635825
22041,338380,395340,6,2,1,30,1,1,7,25,9,3,2,1,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22042,338380,395340,6,2,1,30,1,1,7,25,9,1,4,1,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22043,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,2,3,Assistance,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22044,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,2,3,Assistance,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22045,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22046,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22047,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,2,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22048,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,2,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22049,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,1,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22050,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,1,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22041,338380,395340,6,2,1,30,1,1,7,25,9,3,2,1,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22042,338380,395340,6,2,1,30,1,1,7,25,9,1,4,1,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22043,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,2,3,Assistance,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22044,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,2,3,Assistance,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22045,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22046,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,1,3,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22047,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,2,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22048,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,2,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22049,338380,395340,6,2,1,30,1,1,7,25,9,3,2,2,1,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
22050,338380,395340,6,2,1,30,1,1,7,25,9,1,4,2,1,1,Slight,-2.929367,53.451191,-0.7372773368101242,-0.67559020761566
1228,336400,395370,6,1,2,30,3,1,3,5,2,8,2,3,1,1,Assistance,-2.959184,53.451225,-0.8788171126619654,0.47715876025960835
1228,336400,395370,6,1,2,30,3,1,3,5,2,8,2,3,1,1,Assistance,-2.959184,53.451225,-0.8788171126619654,0.47715876025960835
