,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
15657,433360,392500,3,1,2,1,30,1,1,2,16,9,12,2,1,2,3,Slight,-1.499401,53.428229
15658,433360,392500,3,1,2,1,30,1,1,2,16,9,1,5,1,2,3,Slight,-1.499401,53.428229
35548,433368,392501,6,1,3,1,30,1,1,4,37,3,8,2,1,1,3,Assistance,-1.499286,53.428266
35549,433368,392501,6,1,3,1,30,1,1,4,37,3,5,4,1,1,3,Assistance,-1.499286,53.428266
35548,433368,392501,6,1,3,1,30,1,1,4,37,3,8,2,1,1,3,Assistance,-1.499286,53.428266
35549,433368,392501,6,1,3,1,30,1,1,4,37,3,5,4,1,1,3,Assistance,-1.499286,53.428266
11148,433750,392520,6,1,1,1,30,1,1,6,34,2,1,5,3,1,1,Assistance,-1.493529,53.428384
31930,435157,392524,6,1,1,1,30,1,1,4,37,2,2,2,3,1,1,Assistance,-1.472359,53.428357
17813,433830,392560,3,1,1,1,30,1,1,5,11,2,4,2,3,1,1,Assistance,-1.492321,53.428739
24068,434052,392642,6,1,2,2,30,1,1,3,4,9,12,5,1,2,3,Slight,-1.488972,53.429462
24069,434052,392642,6,1,2,2,30,1,1,3,4,9,1,4,1,2,3,Slight,-1.488972,53.429462
32969,434054,392636,6,2,2,1,30,3,1,2,11,5,1,2,1,1,2,Assistance,-1.488947,53.429436
2195,424470,392650,5,1,1,2,60,2,2,2,2,9,12,2,1,1,2,Assistance,-1.633181,53.430063
2196,424470,392650,5,1,1,2,60,2,2,2,2,9,12,2,2,2,1,Slight,-1.633181,53.430063
20464,424470,392650,5,1,2,1,60,1,1,3,20,7,3,4,1,1,4,Slight,-1.633181,53.430063
20465,424470,392650,5,1,2,1,60,1,1,3,20,7,4,5,1,1,4,Slight,-1.633181,53.430063
13282,428920,392670,6,2,1,1,60,2,1,4,23,9,9,4,1,1,2,Slight,-1.566205,53.430019
13283,428920,392670,6,2,1,1,60,2,1,4,23,9,9,4,2,2,1,Assistance,-1.566205,53.430019
20503,424420,392700,6,2,1,1,60,2,1,2,22,9,10,4,1,1,2,Assistance,-1.633929,53.430515
20504,424420,392700,6,2,1,1,60,2,1,2,22,9,10,4,2,1,2,Slight,-1.633929,53.430515
20505,424420,392700,6,2,1,1,60,2,1,2,22,9,10,4,2,2,2,Slight,-1.633929,53.430515
18210,435550,392720,6,2,2,1,30,3,1,1,22,4,4,2,1,1,1,Slight,-1.466418,53.430064
18211,435550,392720,6,2,2,1,30,3,1,1,22,5,4,2,1,1,2,Assistance,-1.466418,53.430064
18210,435550,392720,6,2,2,1,30,3,1,1,22,4,4,2,1,1,1,Slight,-1.466418,53.430064
18211,435550,392720,6,2,2,1,30,3,1,1,22,5,4,2,1,1,2,Assistance,-1.466418,53.430064
3952,433850,392740,3,1,2,2,30,1,5,2,13,7,9,2,1,1,3,Slight,-1.492001,53.430355
3953,433850,392740,3,1,2,2,30,1,5,2,13,7,11,2,1,1,3,Slight,-1.492001,53.430355
7998,433860,392740,3,1,2,1,40,1,1,3,5,9,2,2,2,2,4,Slight,-1.49185,53.430355
7999,433860,392740,3,1,2,1,40,1,1,3,5,9,11,5,2,2,4,Slight,-1.49185,53.430355
8016,433850,392750,3,1,2,2,40,1,1,2,6,9,8,3,1,1,2,Slight,-1.492,53.430445
8017,433850,392750,3,1,2,2,40,1,1,2,6,9,7,2,1,1,2,Slight,-1.492,53.430445
18533,433860,392740,3,2,2,2,40,1,1,7,28,9,1,2,1,1,3,Slight,-1.49185,53.430355
18534,433860,392740,3,2,2,2,40,1,1,7,28,9,12,4,1,1,3,Slight,-1.49185,53.430355
18535,433860,392740,3,2,2,2,40,1,1,7,28,9,1,2,2,2,3,Slight,-1.49185,53.430355
18536,433860,392740,3,2,2,2,40,1,1,7,28,9,12,4,2,2,3,Slight,-1.49185,53.430355
18537,433860,392740,3,2,2,2,40,1,1,7,28,7,1,2,1,1,2,Assistance,-1.49185,53.430355
18538,433860,392740,3,2,2,2,40,1,1,7,28,7,12,4,1,1,2,Assistance,-1.49185,53.430355
7998,433860,392740,3,1,2,1,40,1,1,3,5,9,2,2,2,2,4,Slight,-1.49185,53.430355
7999,433860,392740,3,1,2,1,40,1,1,3,5,9,11,5,2,2,4,Slight,-1.49185,53.430355
18533,433860,392740,3,2,2,2,40,1,1,7,28,9,1,2,1,1,3,Slight,-1.49185,53.430355
18534,433860,392740,3,2,2,2,40,1,1,7,28,9,12,4,1,1,3,Slight,-1.49185,53.430355
18535,433860,392740,3,2,2,2,40,1,1,7,28,9,1,2,2,2,3,Slight,-1.49185,53.430355
18536,433860,392740,3,2,2,2,40,1,1,7,28,9,12,4,2,2,3,Slight,-1.49185,53.430355
18537,433860,392740,3,2,2,2,40,1,1,7,28,7,1,2,1,1,2,Assistance,-1.49185,53.430355
18538,433860,392740,3,2,2,2,40,1,1,7,28,7,12,4,1,1,2,Assistance,-1.49185,53.430355
22173,424487,392757,6,1,1,1,60,1,1,1,6,9,11,5,2,2,4,Assistance,-1.632917,53.431025
13677,434740,392790,5,1,1,2,30,1,8,7,30,2,12,4,3,1,4,Assistance,-1.478601,53.430747
5595,434750,392800,5,1,2,1,30,1,1,2,28,3,9,5,1,1,3,Assistance,-1.478449,53.430836
5829,434760,392800,5,1,2,1,30,1,1,2,36,9,11,2,2,2,4,Slight,-1.478299,53.430836
5830,434760,392800,5,1,2,1,30,1,1,2,36,9,4,2,2,2,4,Slight,-1.478299,53.430836
5831,434760,392800,5,1,2,1,30,1,1,2,36,9,11,2,1,2,3,Slight,-1.478299,53.430836
5832,434760,392800,5,1,2,1,30,1,1,2,36,9,4,2,1,2,3,Slight,-1.478299,53.430836
21373,434760,392800,6,2,2,1,30,1,1,6,37,9,9,3,1,1,2,Slight,-1.478299,53.430836
21374,434760,392800,6,2,2,1,30,1,1,6,37,9,12,2,1,1,2,Slight,-1.478299,53.430836
21375,434760,392800,6,2,2,1,30,1,1,6,37,9,9,3,2,2,2,Slight,-1.478299,53.430836
21376,434760,392800,6,2,2,1,30,1,1,6,37,9,12,2,2,2,2,Slight,-1.478299,53.430836
21377,434760,392800,6,2,2,1,30,1,1,6,37,9,9,3,2,2,1,Slight,-1.478299,53.430836
21378,434760,392800,6,2,2,1,30,1,1,6,37,9,12,2,2,2,1,Slight,-1.478299,53.430836
25769,434799,392811,6,1,1,1,30,1,1,2,44,2,8,1,3,2,4,Assistance,-1.477711,53.430932
32135,433433,392840,6,1,2,1,30,1,1,6,41,9,2,2,1,2,3,Assistance,-1.498272,53.431309
32136,433433,392840,6,1,2,1,30,1,1,6,41,9,7,2,1,2,3,Assistance,-1.498272,53.431309
32137,433433,392840,6,1,2,1,30,1,1,6,41,9,2,2,2,1,3,Assistance,-1.498272,53.431309
32138,433433,392840,6,1,2,1,30,1,1,6,41,9,7,2,2,1,3,Assistance,-1.498272,53.431309
9869,434940,392860,6,1,1,2,30,1,1,6,2,9,6,2,1,1,3,Slight,-1.475583,53.431363
9870,434940,392860,6,1,1,2,30,1,1,6,2,2,6,2,3,1,1,Assistance,-1.475583,53.431363
23660,434934,392862,6,1,1,2,30,3,5,2,45,2,11,2,3,1,3,Slight,-1.475673,53.431382
9869,434940,392860,6,1,1,2,30,1,1,6,2,9,6,2,1,1,3,Slight,-1.475583,53.431363
9870,434940,392860,6,1,1,2,30,1,1,6,2,2,6,2,3,1,1,Assistance,-1.475583,53.431363
34592,430489,392875,6,2,2,2,30,3,2,3,6,5,2,2,1,1,2,Assistance,-1.542577,53.431802
34593,430489,392875,6,2,2,2,30,3,2,3,6,5,3,4,1,1,2,Assistance,-1.542577,53.431802
31408,430457,392885,6,2,1,2,30,3,2,7,23,9,13,4,1,2,3,Assistance,-1.543058,53.431893
32805,437292,392907,4,1,1,1,30,1,1,5,6,2,10,3,3,2,4,Assistance,-1.440185,53.431654
32805,437292,392907,4,1,1,1,30,1,1,5,6,2,10,3,3,2,4,Assistance,-1.440185,53.431654
35180,435386,392923,6,1,1,1,30,1,1,4,26,2,1,4,3,1,1,Assistance,-1.468868,53.431928
8329,431000,392990,3,1,1,1,30,1,1,2,16,2,1,2,3,1,3,Assistance,-1.53487,53.432777
12592,431000,392990,3,1,1,1,30,1,1,3,10,2,1,4,3,1,4,Slight,-1.53487,53.432777
8329,431000,392990,3,1,1,1,30,1,1,2,16,2,1,2,3,1,3,Assistance,-1.53487,53.432777
12592,431000,392990,3,1,1,1,30,1,1,3,10,2,1,4,3,1,4,Slight,-1.53487,53.432777
17488,436100,393020,3,1,1,1,30,1,1,6,3,11,1,1,2,2,3,Assistance,-1.458106,53.432723
28179,437955,393058,4,2,1,5,60,2,2,3,53,9,15,5,1,1,2,Assistance,-1.430188,53.432946
30506,436469,393126,6,2,2,1,20,1,1,7,25,9,12,2,1,1,3,Slight,-1.452541,53.433651
30507,436469,393126,6,2,2,1,20,1,1,7,25,9,20,5,1,1,3,Slight,-1.452541,53.433651
30508,436469,393126,6,2,2,1,20,1,1,7,25,9,12,2,1,2,3,Slight,-1.452541,53.433651
30509,436469,393126,6,2,2,1,20,1,1,7,25,9,20,5,1,2,3,Slight,-1.452541,53.433651
30510,436469,393126,6,2,2,1,20,1,1,7,25,9,12,2,2,1,1,Assistance,-1.452541,53.433651
30511,436469,393126,6,2,2,1,20,1,1,7,25,9,20,5,2,1,1,Assistance,-1.452541,53.433651
12443,437300,393140,4,2,1,2,30,3,8,5,7,2,11,2,3,1,1,Slight,-1.440031,53.433718
15393,437300,393150,4,1,1,1,30,1,1,2,10,2,12,4,3,2,1,Assistance,-1.44003,53.433808
2207,434710,393160,6,2,2,1,30,3,1,5,2,4,14,2,1,1,1,Assistance,-1.479012,53.434075
2208,434710,393160,6,2,2,1,30,3,1,5,2,4,5,2,1,1,1,Assistance,-1.479012,53.434075
34597,430839,393185,3,2,2,2,30,3,1,6,6,5,4,2,1,1,3,Assistance,-1.537279,53.434568
2649,433830,393220,3,1,3,1,30,1,1,4,26,9,5,3,1,2,3,Slight,-1.49225,53.434671
2650,433830,393220,3,1,3,1,30,1,1,4,26,9,2,3,1,2,3,Slight,-1.49225,53.434671
2651,433830,393220,3,1,3,1,30,1,1,4,26,9,7,2,1,2,3,Slight,-1.49225,53.434671
2652,433830,393220,3,1,3,1,30,1,1,4,26,9,5,3,2,1,4,Slight,-1.49225,53.434671
2653,433830,393220,3,1,3,1,30,1,1,4,26,9,2,3,2,1,4,Slight,-1.49225,53.434671
2654,433830,393220,3,1,3,1,30,1,1,4,26,9,7,2,2,1,4,Slight,-1.49225,53.434671
32091,433831,393213,3,1,2,1,30,1,1,7,41,5,1,3,1,2,2,Assistance,-1.492241,53.434637
32092,433831,393213,3,1,2,1,30,1,1,7,41,5,1,2,1,2,2,Assistance,-1.492241,53.434637
21171,437690,393310,4,2,1,2,60,3,1,1,37,9,8,2,1,2,2,Assistance,-1.434141,53.435219
17094,435600,393340,5,1,1,1,30,1,1,2,46,9,5,2,1,2,3,Slight,-1.465595,53.435633
17095,435600,393340,5,1,1,1,30,1,1,2,46,2,5,2,3,1,1,Assistance,-1.465595,53.435633
17094,435600,393340,5,1,1,1,30,1,1,2,46,9,5,2,1,2,3,Slight,-1.465595,53.435633
17095,435600,393340,5,1,1,1,30,1,1,2,46,2,5,2,3,1,1,Assistance,-1.465595,53.435633
2186,434790,393350,4,1,2,2,40,1,1,4,1,5,1,2,1,1,1,Slight,-1.477786,53.435777
23618,434790,393355,4,1,1,1,40,1,1,2,46,2,3,2,3,1,1,Assistance,-1.477786,53.435823
33279,434790,393356,6,1,2,1,30,1,1,4,20,9,13,4,1,1,3,Slight,-1.477791,53.43586
33280,434790,393356,6,1,2,1,30,1,1,4,20,9,13,4,1,1,3,Assistance,-1.477791,53.43586
34241,434796,393360,6,1,1,1,30,1,1,4,46,2,9,5,3,1,4,Assistance,-1.4777,53.435895
34241,434796,393360,6,1,1,1,30,1,1,4,46,2,9,5,3,1,4,Assistance,-1.4777,53.435895
2716,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,1,1,3,Slight,-1.538746,53.436208
2717,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,2,2,3,Slight,-1.538746,53.436208
2718,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,1,2,3,Slight,-1.538746,53.436208
5259,430740,393370,5,2,2,2,30,3,2,1,19,7,8,2,1,2,2,Slight,-1.538746,53.436208
5260,430740,393370,5,2,2,2,30,3,2,1,19,7,9,2,1,2,2,Slight,-1.538746,53.436208
5291,430740,393380,5,1,2,1,30,1,1,4,20,9,15,2,1,1,3,Slight,-1.538745,53.436298
5292,430740,393380,5,1,2,1,30,1,1,4,20,9,4,1,1,1,3,Slight,-1.538745,53.436298
12515,430740,393370,5,1,2,1,30,1,1,5,9,4,5,5,1,1,3,Assistance,-1.538746,53.436208
12516,430740,393370,5,1,2,1,30,1,1,5,9,4,8,2,1,1,3,Assistance,-1.538746,53.436208
2716,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,1,1,3,Slight,-1.538746,53.436208
2717,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,2,2,3,Slight,-1.538746,53.436208
2718,430740,393370,6,1,2,1,30,1,1,1,30,9,5,2,1,2,3,Slight,-1.538746,53.436208
5259,430740,393370,5,2,2,2,30,3,2,1,19,7,8,2,1,2,2,Slight,-1.538746,53.436208
5260,430740,393370,5,2,2,2,30,3,2,1,19,7,9,2,1,2,2,Slight,-1.538746,53.436208
5291,430740,393380,5,1,2,1,30,1,1,4,20,9,15,2,1,1,3,Slight,-1.538745,53.436298
5292,430740,393380,5,1,2,1,30,1,1,4,20,9,4,1,1,1,3,Slight,-1.538745,53.436298
12515,430740,393370,5,1,2,1,30,1,1,5,9,4,5,5,1,1,3,Assistance,-1.538746,53.436208
12516,430740,393370,5,1,2,1,30,1,1,5,9,4,8,2,1,1,3,Assistance,-1.538746,53.436208
1329,437280,393400,4,2,3,1,30,3,1,6,52,9,0,2,1,2,3,Slight,-1.440301,53.436057
1330,437280,393400,4,2,3,1,30,3,1,6,52,9,7,5,1,2,3,Slight,-1.440301,53.436057
1331,437280,393400,4,2,3,1,30,3,1,6,52,9,0,2,2,1,3,Slight,-1.440301,53.436057
1332,437280,393400,4,2,3,1,30,3,1,6,52,9,7,5,2,1,3,Slight,-1.440301,53.436057
16945,437290,393400,4,2,2,1,30,3,1,3,41,5,1,2,2,1,3,Assistance,-1.440151,53.436056
16946,437290,393400,4,2,2,1,30,3,1,3,41,5,13,3,2,1,3,Assistance,-1.440151,53.436056
8774,432440,393430,5,1,2,1,60,1,1,2,31,9,9,4,1,1,4,Assistance,-1.513151,53.436646
8775,432440,393430,5,1,2,1,60,1,1,2,31,9,4,4,1,1,4,Assistance,-1.513151,53.436646
8776,432440,393430,5,1,2,1,60,1,1,2,31,9,9,4,2,2,4,Slight,-1.513151,53.436646
8777,432440,393430,5,1,2,1,60,1,1,2,31,9,4,4,2,2,4,Slight,-1.513151,53.436646
8778,432440,393430,5,1,2,1,60,1,1,2,31,9,9,4,2,2,3,Slight,-1.513151,53.436646
8779,432440,393430,5,1,2,1,60,1,1,2,31,9,4,4,2,2,3,Slight,-1.513151,53.436646
3916,432410,393450,5,1,2,2,60,1,8,2,12,9,15,4,1,2,4,Assistance,-1.5136,53.436827
3917,432410,393450,5,1,2,2,60,1,8,2,12,9,15,4,1,2,3,Slight,-1.5136,53.436827
3918,432410,393450,5,1,2,2,60,1,8,2,12,9,15,4,2,2,3,Slight,-1.5136,53.436827
29477,434928,393465,4,2,1,2,40,3,2,2,5,2,9,2,3,1,3,Assistance,-1.475697,53.436802
29477,434928,393465,4,2,1,2,40,3,2,2,5,2,9,2,3,1,3,Assistance,-1.475697,53.436802
35071,431763,393489,6,2,1,2,60,2,1,6,23,9,8,2,1,1,3,Assistance,-1.523341,53.437246
2221,433680,393500,3,2,2,1,30,3,1,5,3,9,14,4,2,1,1,Slight,-1.494478,53.437197
2222,433680,393500,3,2,2,1,30,3,1,5,3,9,14,4,1,2,3,Slight,-1.494478,53.437197
9478,433680,393500,5,1,2,2,40,1,8,6,50,9,6,3,1,1,3,Slight,-1.494478,53.437197
9479,433680,393500,5,1,2,2,40,1,8,6,50,9,8,2,1,1,3,Slight,-1.494478,53.437197
9480,433680,393500,5,1,2,2,40,1,8,6,50,9,6,3,2,2,3,Slight,-1.494478,53.437197
9481,433680,393500,5,1,2,2,40,1,8,6,50,9,8,2,2,2,3,Slight,-1.494478,53.437197
10667,433690,393500,3,1,2,1,30,1,1,3,24,13,1,2,2,1,3,Slight,-1.494328,53.437197
10668,433690,393500,3,1,2,1,30,1,1,3,24,13,5,2,2,1,3,Slight,-1.494328,53.437197
10669,433690,393500,3,1,2,1,30,1,1,3,24,9,1,2,1,2,3,Slight,-1.494328,53.437197
10670,433690,393500,3,1,2,1,30,1,1,3,24,9,5,2,1,2,3,Slight,-1.494328,53.437197
17822,433690,393500,3,1,2,1,30,1,1,5,12,7,4,2,1,1,2,Assistance,-1.494328,53.437197
17823,433690,393500,3,1,2,1,30,1,1,5,12,7,10,2,1,1,2,Assistance,-1.494328,53.437197
20047,433690,393500,3,1,2,1,30,1,1,4,9,9,9,2,2,2,1,Slight,-1.494328,53.437197
20048,433690,393500,3,1,2,1,30,1,1,4,9,9,1,2,2,2,1,Slight,-1.494328,53.437197
24398,433690,393508,3,1,3,1,30,1,1,5,11,9,3,2,1,1,4,Slight,-1.494327,53.437269
24399,433690,393508,3,1,3,1,30,1,1,5,11,9,13,4,1,1,4,Slight,-1.494327,53.437269
24400,433690,393508,3,1,3,1,30,1,1,5,11,9,3,2,2,2,3,Slight,-1.494327,53.437269
24401,433690,393508,3,1,3,1,30,1,1,5,11,9,13,4,2,2,3,Slight,-1.494327,53.437269
30797,433689,393503,3,2,2,2,30,3,1,7,5,9,8,5,1,1,3,Slight,-1.494348,53.437252
30798,433689,393503,3,2,2,2,30,3,1,7,5,9,11,2,1,1,3,Slight,-1.494348,53.437252
32241,433687,393505,3,1,2,2,30,1,1,7,45,3,0,2,1,1,3,Slight,-1.494378,53.43727
31068,435725,393519,6,1,2,1,30,1,1,2,13,3,8,5,1,1,3,Assistance,-1.463699,53.437263
21147,436070,393540,3,1,1,1,30,1,1,2,34,2,7,5,3,2,4,Assistance,-1.458498,53.437399
28573,436071,393545,3,1,2,1,30,1,1,2,8,9,13,2,1,1,3,Slight,-1.458483,53.437445
28574,436071,393545,3,1,2,1,30,1,1,2,8,9,11,2,1,1,3,Slight,-1.458483,53.437445
8808,437120,393580,4,1,2,1,40,1,1,5,32,7,5,3,1,1,3,Assistance,-1.442688,53.437686
8809,437120,393580,4,1,2,1,40,1,1,5,32,7,14,2,1,1,3,Assistance,-1.442688,53.437686
23599,436706,393586,6,1,2,1,20,1,1,5,45,9,5,4,1,2,3,Assistance,-1.44892,53.437769
23600,436706,393586,6,1,2,1,20,1,1,5,45,9,3,3,1,2,3,Assistance,-1.44892,53.437769
8966,433380,393610,6,1,2,1,30,1,1,2,38,3,7,2,1,1,1,Assistance,-1.498982,53.438205
8966,433380,393610,6,1,2,1,30,1,1,2,38,3,7,2,1,1,1,Assistance,-1.498982,53.438205
16801,429460,393630,6,2,1,1,30,2,1,5,40,9,11,2,1,1,4,Assistance,-1.557989,53.438618
16657,435110,393650,6,1,2,1,30,1,1,4,37,3,4,4,1,1,1,Assistance,-1.472936,53.438452
35126,433410,393659,6,1,2,1,30,1,1,1,25,3,10,2,1,2,1,Assistance,-1.498531,53.438672
27901,433274,393691,6,2,2,2,30,3,2,5,46,3,2,4,1,1,4,Assistance,-1.500574,53.438951
696,436630,393730,4,1,2,1,40,1,1,4,28,9,2,5,1,1,3,Slight,-1.450047,53.439068
697,436630,393730,4,1,2,1,40,1,1,4,28,9,8,2,1,1,3,Slight,-1.450047,53.439068
698,436630,393730,4,1,2,1,40,1,1,4,28,9,2,5,1,2,3,Slight,-1.450047,53.439068
699,436630,393730,4,1,2,1,40,1,1,4,28,9,8,2,1,2,3,Slight,-1.450047,53.439068
11344,436630,393740,4,2,2,1,40,1,1,1,39,9,3,2,1,2,2,Slight,-1.450046,53.439158
11345,436630,393740,4,2,2,1,40,1,1,1,39,9,7,3,1,2,2,Slight,-1.450046,53.439158
11986,436620,393730,6,1,2,2,30,1,1,1,50,9,1,2,1,1,3,Slight,-1.450197,53.439069
11987,436620,393730,6,1,2,2,30,1,1,1,50,9,12,3,1,1,3,Slight,-1.450197,53.439069
11988,436620,393730,6,1,2,2,30,1,1,1,50,9,1,2,1,2,3,Slight,-1.450197,53.439069
11989,436620,393730,6,1,2,2,30,1,1,1,50,9,12,3,1,2,3,Slight,-1.450197,53.439069
13285,436630,393740,4,2,2,1,30,1,1,6,22,9,4,3,1,2,2,Slight,-1.450046,53.439158
13286,436630,393740,4,2,2,1,30,1,1,6,22,9,15,2,1,2,2,Slight,-1.450046,53.439158
23709,436632,393742,4,1,2,1,40,1,1,2,48,5,0,2,1,1,3,Assistance,-1.450016,53.439177
23710,436632,393742,4,1,2,1,40,1,1,2,48,5,8,2,1,1,3,Assistance,-1.450016,53.439177
23709,436632,393742,4,1,2,1,40,1,1,2,48,5,0,2,1,1,3,Assistance,-1.450016,53.439177
23710,436632,393742,4,1,2,1,40,1,1,2,48,5,8,2,1,1,3,Assistance,-1.450016,53.439177
22054,430765,393756,3,1,3,1,50,1,1,3,2,9,6,2,1,1,4,Assistance,-1.538332,53.439676
22055,430765,393756,3,1,3,1,50,1,1,3,2,9,5,2,1,1,4,Assistance,-1.538332,53.439676
22056,430765,393756,3,1,3,1,50,1,1,3,2,9,15,4,1,1,4,Assistance,-1.538332,53.439676
22057,430765,393756,3,1,3,1,50,1,1,3,2,9,6,2,2,2,4,Assistance,-1.538332,53.439676
22058,430765,393756,3,1,3,1,50,1,1,3,2,9,5,2,2,2,4,Assistance,-1.538332,53.439676
22059,430765,393756,3,1,3,1,50,1,1,3,2,9,15,4,2,2,4,Assistance,-1.538332,53.439676
22060,430765,393756,3,1,3,1,50,1,1,3,2,13,6,2,1,1,3,Slight,-1.538332,53.439676
22061,430765,393756,3,1,3,1,50,1,1,3,2,13,5,2,1,1,3,Slight,-1.538332,53.439676
22062,430765,393756,3,1,3,1,50,1,1,3,2,13,15,4,1,1,3,Slight,-1.538332,53.439676
31154,430768,393775,3,1,1,1,50,1,1,7,15,7,2,4,1,1,2,Assistance,-1.53829,53.439875
13368,430750,393790,3,2,2,1,50,5,1,1,25,13,15,2,1,1,3,Assistance,-1.538554,53.439982
20609,430750,393810,3,2,2,2,40,1,8,5,24,7,9,2,1,1,3,Slight,-1.538553,53.440162
20610,430750,393810,3,2,2,2,40,1,8,5,24,7,12,2,1,1,3,Slight,-1.538553,53.440162
20611,430750,393810,3,2,2,2,40,1,8,5,24,7,9,2,2,1,2,Assistance,-1.538553,53.440162
20612,430750,393810,3,2,2,2,40,1,8,5,24,7,12,2,2,1,2,Assistance,-1.538553,53.440162
20506,436110,393870,3,1,1,1,30,1,1,5,21,2,10,4,3,1,1,Assistance,-1.457858,53.440363
33714,433553,393894,3,1,3,1,30,1,1,1,33,9,16,2,2,1,2,Assistance,-1.496353,53.440775
33715,433553,393894,3,1,3,1,30,1,1,1,33,9,7,2,2,1,2,Assistance,-1.496353,53.440775
33716,433553,393894,3,1,3,1,30,1,1,1,33,9,16,2,1,1,3,Slight,-1.496353,53.440775
33717,433553,393894,3,1,3,1,30,1,1,1,33,9,7,2,1,1,3,Slight,-1.496353,53.440775
33718,433553,393894,3,1,3,1,30,1,1,1,33,9,16,2,1,1,3,Assistance,-1.496353,53.440775
33719,433553,393894,3,1,3,1,30,1,1,1,33,9,7,2,1,1,3,Assistance,-1.496353,53.440775
33720,433553,393894,3,1,3,1,30,1,1,1,33,9,16,2,2,2,3,Assistance,-1.496353,53.440775
33721,433553,393894,3,1,3,1,30,1,1,1,33,9,7,2,2,2,3,Assistance,-1.496353,53.440775
10596,432940,393920,6,1,4,1,30,1,1,5,21,11,4,2,1,2,3,Assistance,-1.505573,53.441019
10597,432940,393920,6,1,4,1,30,1,1,5,21,11,4,2,1,2,2,Assistance,-1.505573,53.441019
35770,434850,393941,6,1,2,1,30,3,1,4,44,9,8,2,1,1,4,Assistance,-1.476823,53.441114
35771,434850,393941,6,1,2,1,30,3,1,4,44,9,1,2,1,1,4,Assistance,-1.476823,53.441114
35772,434850,393941,6,1,2,1,30,3,1,4,44,9,8,2,2,1,3,Slight,-1.476823,53.441114
35773,434850,393941,6,1,2,1,30,3,1,4,44,9,1,2,2,1,3,Slight,-1.476823,53.441114
35774,434850,393941,6,1,2,1,30,3,1,4,44,9,8,2,2,2,3,Assistance,-1.476823,53.441114
35775,434850,393941,6,1,2,1,30,3,1,4,44,9,1,2,2,2,3,Assistance,-1.476823,53.441114
35776,434850,393941,6,1,2,1,30,3,1,4,44,9,8,2,2,1,1,Slight,-1.476823,53.441114
35777,434850,393941,6,1,2,1,30,3,1,4,44,9,1,2,2,1,1,Slight,-1.476823,53.441114
35778,434850,393941,6,1,2,1,30,3,1,4,44,9,8,2,1,2,3,Slight,-1.476823,53.441114
35779,434850,393941,6,1,2,1,30,3,1,4,44,9,1,2,1,2,3,Slight,-1.476823,53.441114
2425,430220,393960,3,2,3,2,40,3,2,3,13,9,7,2,1,1,3,Slight,-1.546517,53.441541
2426,430220,393960,3,2,3,2,40,3,2,3,13,9,1,2,1,1,3,Slight,-1.546517,53.441541
2427,430220,393960,3,2,3,2,40,3,2,3,13,9,7,2,2,2,3,Slight,-1.546517,53.441541
2428,430220,393960,3,2,3,2,40,3,2,3,13,9,1,2,2,2,3,Slight,-1.546517,53.441541
2429,430220,393960,3,2,3,2,40,3,2,3,13,9,7,2,2,2,2,Slight,-1.546517,53.441541
2430,430220,393960,3,2,3,2,40,3,2,3,13,9,1,2,2,2,2,Slight,-1.546517,53.441541
2431,430220,393960,3,2,3,2,40,3,2,3,13,13,7,2,1,2,3,Slight,-1.546517,53.441541
2432,430220,393960,3,2,3,2,40,3,2,3,13,13,1,2,1,2,3,Slight,-1.546517,53.441541
2433,430220,393960,3,2,3,2,40,3,2,3,13,9,7,2,1,2,2,Assistance,-1.546517,53.441541
2434,430220,393960,3,2,3,2,40,3,2,3,13,9,1,2,1,2,2,Assistance,-1.546517,53.441541
20580,435820,394010,6,1,2,1,20,1,1,1,24,3,8,5,1,1,1,Assistance,-1.462208,53.441641
34566,435285,394029,4,2,1,2,30,3,8,4,5,2,4,2,3,2,3,Assistance,-1.470265,53.441876
17496,424780,394080,5,1,1,1,60,1,1,3,5,6,5,1,1,1,3,Assistance,-1.628403,53.442902
6421,436040,394100,3,1,4,4,30,1,8,5,51,11,0,2,1,1,2,Slight,-1.458886,53.442435
6422,436040,394100,3,1,4,4,30,1,8,5,51,11,4,3,1,1,2,Slight,-1.458886,53.442435
6423,436040,394100,3,1,4,4,30,1,8,5,51,13,0,2,1,1,3,Slight,-1.458886,53.442435
6424,436040,394100,3,1,4,4,30,1,8,5,51,13,4,3,1,1,3,Slight,-1.458886,53.442435
6425,436040,394100,3,1,4,4,30,1,8,5,51,13,0,2,2,1,3,Assistance,-1.458886,53.442435
6426,436040,394100,3,1,4,4,30,1,8,5,51,13,4,3,2,1,3,Assistance,-1.458886,53.442435
35594,433098,394118,6,2,2,2,30,3,2,7,39,9,12,2,2,1,2,Assistance,-1.503179,53.442817
35595,433098,394118,6,2,2,2,30,3,2,7,39,9,15,2,2,1,2,Assistance,-1.503179,53.442817
