,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
8672,531930,179010,3,1,2,1,30,1,1,6,36,9,0,2,1,2,3,Slight,-0.100912,51.494593
8692,531930,179010,3,1,2,1,30,1,1,2,21,3,6,2,1,1,3,Slight,-0.100912,51.494593
9704,531940,179000,3,1,1,1,30,1,1,1,30,11,6,1,2,2,3,Slight,-0.100772,51.494501
9713,531930,179010,3,1,3,1,30,1,1,1,30,3,11,3,1,1,3,Slight,-0.100912,51.494593
9714,531930,179010,3,1,3,1,30,1,1,1,30,3,3,2,1,1,3,Slight,-0.100912,51.494593
10753,531930,179010,3,2,2,1,30,3,1,7,29,9,5,4,1,1,3,Slight,-0.100913,51.494593
10754,531930,179010,3,2,2,1,30,3,1,7,29,9,12,5,1,1,3,Slight,-0.100913,51.494593
11923,531930,179010,3,1,2,1,30,1,1,2,26,3,1,2,1,2,3,Slight,-0.100913,51.494593
12602,531930,179010,3,1,2,1,30,1,1,3,8,3,7,5,1,1,3,Slight,-0.100933,51.494647
12976,531930,179000,3,1,2,2,30,1,2,2,31,11,9,1,2,2,1,Slight,-0.100936,51.494557
16038,531940,179000,3,1,1,1,20,1,1,5,2,11,3,1,2,1,4,Assistance,-0.100767,51.494556
16835,531940,179010,3,2,1,1,20,1,1,1,31,2,11,2,3,1,3,Slight,-0.100763,51.494646
17676,531938,178997,3,1,1,1,20,1,1,3,17,7,6,10,1,1,3,Slight,-0.100797,51.49453
17677,531938,178997,3,1,1,1,20,1,1,3,17,2,6,10,3,2,1,Slight,-0.100797,51.49453
216,531940,179010,3,2,2,1,30,3,1,5,11,11,3,5,2,2,1,Slight,-0.100768,51.49459
4125,531940,178990,3,1,1,1,30,1,1,5,11,11,4,1,2,1,3,Slight,-0.100776,51.494411
9704,531940,179000,3,1,1,1,30,1,1,1,30,11,6,1,2,2,3,Slight,-0.100772,51.494501
16038,531940,179000,3,1,1,1,20,1,1,5,2,11,3,1,2,1,4,Assistance,-0.100767,51.494556
16835,531940,179010,3,2,1,1,20,1,1,1,31,2,11,2,3,1,3,Slight,-0.100763,51.494646
277,531930,179020,3,1,2,1,30,1,1,1,13,9,1,4,1,1,3,Slight,-0.100908,51.494683
278,531930,179020,3,1,2,1,30,1,1,1,13,9,5,5,1,1,3,Slight,-0.100908,51.494683
848,531920,179030,3,1,2,1,30,1,1,4,34,3,6,5,1,2,3,Slight,-0.101049,51.494775
2152,531930,179010,3,1,1,1,30,1,1,5,41,2,9,2,3,1,3,Slight,-0.100912,51.494593
2467,531930,179020,3,1,2,1,30,3,4,5,50,3,1,2,1,2,3,Slight,-0.100908,51.494683
2951,531930,179020,3,1,2,1,30,1,1,1,5,3,8,2,1,2,3,Slight,-0.100908,51.494683
3288,531920,179030,3,2,1,1,30,3,1,1,32,11,6,1,2,1,1,Slight,-0.101049,51.494775
3465,531920,179030,3,1,2,2,30,1,1,4,48,6,4,1,1,1,3,Slight,-0.101049,51.494775
5246,531930,179020,3,1,2,1,30,1,1,6,9,3,5,2,1,1,2,Assistance,-0.100908,51.494683
5334,531930,179010,3,1,2,1,30,1,1,4,12,3,8,2,1,1,3,Slight,-0.100912,51.494593
5535,531920,179030,3,2,2,2,30,3,1,1,25,11,8,2,2,1,3,Slight,-0.101049,51.494775
6564,531930,179020,3,1,2,2,30,1,1,7,6,4,8,4,1,1,3,Slight,-0.100908,51.494683
6565,531930,179020,3,1,2,2,30,1,1,7,6,4,2,2,1,1,3,Slight,-0.100908,51.494683
6620,531930,179020,3,1,1,1,30,1,1,6,9,11,9,1,2,2,3,Assistance,-0.100908,51.494683
6676,531930,179010,3,1,2,1,30,1,1,7,10,3,7,5,1,1,3,Slight,-0.100912,51.494593
7581,531930,179010,3,2,2,1,30,3,1,7,43,8,10,4,1,1,3,Slight,-0.100912,51.494593
7582,531930,179010,3,2,2,1,30,3,1,7,43,8,7,5,1,1,3,Slight,-0.100912,51.494593
8322,531930,179010,3,1,2,1,30,1,1,4,22,7,11,2,1,1,3,Slight,-0.100912,51.494593
8671,531930,179010,3,1,2,1,30,1,1,6,36,9,11,3,1,2,3,Slight,-0.100912,51.494593
8672,531930,179010,3,1,2,1,30,1,1,6,36,9,0,2,1,2,3,Slight,-0.100912,51.494593
8692,531930,179010,3,1,2,1,30,1,1,2,21,3,6,2,1,1,3,Slight,-0.100912,51.494593
9252,531930,179020,3,1,2,1,30,3,1,3,3,3,6,5,1,1,3,Slight,-0.100908,51.494683
9329,531930,179020,3,1,1,1,30,1,1,3,6,11,3,2,2,1,2,Assistance,-0.100908,51.494683
9502,531920,179030,3,2,2,2,30,3,2,6,17,9,9,4,1,1,3,Slight,-0.101049,51.494775
9597,531920,179030,3,1,2,1,30,1,1,5,24,3,1,4,1,1,2,Slight,-0.101049,51.494775
9618,531920,179030,3,2,2,1,30,3,1,3,24,3,0,5,1,1,3,Slight,-0.101049,51.494775
9672,531930,179020,3,1,2,1,30,1,1,2,27,3,2,2,1,1,1,Slight,-0.100908,51.494683
9713,531930,179010,3,1,3,1,30,1,1,1,30,3,11,3,1,1,3,Slight,-0.100912,51.494593
9714,531930,179010,3,1,3,1,30,1,1,1,30,3,3,2,1,1,3,Slight,-0.100912,51.494593
9774,531930,179020,3,1,2,1,30,1,1,6,31,4,6,5,1,1,3,Slight,-0.100908,51.494683
10362,531930,179020,3,1,2,1,30,3,1,5,1,6,1,4,1,1,3,Slight,-0.100909,51.494683
10363,531930,179020,3,1,2,1,30,3,1,5,1,6,15,5,1,1,3,Slight,-0.100909,51.494683
10753,531930,179010,3,2,2,1,30,3,1,7,29,9,5,4,1,1,3,Slight,-0.100913,51.494593
10754,531930,179010,3,2,2,1,30,3,1,7,29,9,12,5,1,1,3,Slight,-0.100913,51.494593
11363,531930,179020,3,1,2,1,30,1,1,6,7,5,3,2,1,1,3,Slight,-0.100909,51.494683
11364,531930,179020,3,1,2,1,30,1,1,6,7,5,1,3,1,1,3,Slight,-0.100909,51.494683
11818,531930,179020,3,1,2,1,30,1,1,2,25,7,6,5,1,1,3,Slight,-0.100909,51.494683
11923,531930,179010,3,1,2,1,30,1,1,2,26,3,1,2,1,2,3,Slight,-0.100913,51.494593
12114,531930,179020,3,1,2,1,30,1,1,4,39,3,3,2,1,1,3,Slight,-0.100909,51.494683
12316,531930,179020,3,2,2,1,30,1,1,2,31,9,7,4,1,1,3,Slight,-0.100909,51.494683
12317,531930,179020,3,2,2,1,30,1,1,2,31,9,7,4,2,2,3,Slight,-0.100909,51.494683
12602,531930,179010,3,1,2,1,30,1,1,3,8,3,7,5,1,1,3,Slight,-0.100933,51.494647
12780,531930,179020,3,1,2,2,30,1,1,2,14,3,14,4,1,1,1,Slight,-0.100929,51.494737
13156,531930,179020,3,1,2,1,30,1,1,1,42,3,2,3,1,1,3,Slight,-0.100929,51.494737
13892,531930,179020,3,1,2,1,30,1,1,4,3,7,10,2,1,1,3,Assistance,-0.100909,51.494683
14053,531920,179030,3,2,2,1,30,3,1,5,12,9,13,3,2,1,3,Slight,-0.101049,51.494775
277,531930,179020,3,1,2,1,30,1,1,1,13,9,1,4,1,1,3,Slight,-0.100908,51.494683
278,531930,179020,3,1,2,1,30,1,1,1,13,9,5,5,1,1,3,Slight,-0.100908,51.494683
2152,531930,179010,3,1,1,1,30,1,1,5,41,2,9,2,3,1,3,Slight,-0.100912,51.494593
2467,531930,179020,3,1,2,1,30,3,4,5,50,3,1,2,1,2,3,Slight,-0.100908,51.494683
2951,531930,179020,3,1,2,1,30,1,1,1,5,3,8,2,1,2,3,Slight,-0.100908,51.494683
5246,531930,179020,3,1,2,1,30,1,1,6,9,3,5,2,1,1,2,Assistance,-0.100908,51.494683
5334,531930,179010,3,1,2,1,30,1,1,4,12,3,8,2,1,1,3,Slight,-0.100912,51.494593
6564,531930,179020,3,1,2,2,30,1,1,7,6,4,8,4,1,1,3,Slight,-0.100908,51.494683
6565,531930,179020,3,1,2,2,30,1,1,7,6,4,2,2,1,1,3,Slight,-0.100908,51.494683
6620,531930,179020,3,1,1,1,30,1,1,6,9,11,9,1,2,2,3,Assistance,-0.100908,51.494683
6676,531930,179010,3,1,2,1,30,1,1,7,10,3,7,5,1,1,3,Slight,-0.100912,51.494593
7581,531930,179010,3,2,2,1,30,3,1,7,43,8,10,4,1,1,3,Slight,-0.100912,51.494593
7582,531930,179010,3,2,2,1,30,3,1,7,43,8,7,5,1,1,3,Slight,-0.100912,51.494593
8322,531930,179010,3,1,2,1,30,1,1,4,22,7,11,2,1,1,3,Slight,-0.100912,51.494593
8671,531930,179010,3,1,2,1,30,1,1,6,36,9,11,3,1,2,3,Slight,-0.100912,51.494593
8672,531930,179010,3,1,2,1,30,1,1,6,36,9,0,2,1,2,3,Slight,-0.100912,51.494593
8692,531930,179010,3,1,2,1,30,1,1,2,21,3,6,2,1,1,3,Slight,-0.100912,51.494593
9252,531930,179020,3,1,2,1,30,3,1,3,3,3,6,5,1,1,3,Slight,-0.100908,51.494683
9329,531930,179020,3,1,1,1,30,1,1,3,6,11,3,2,2,1,2,Assistance,-0.100908,51.494683
9672,531930,179020,3,1,2,1,30,1,1,2,27,3,2,2,1,1,1,Slight,-0.100908,51.494683
9713,531930,179010,3,1,3,1,30,1,1,1,30,3,11,3,1,1,3,Slight,-0.100912,51.494593
9714,531930,179010,3,1,3,1,30,1,1,1,30,3,3,2,1,1,3,Slight,-0.100912,51.494593
9774,531930,179020,3,1,2,1,30,1,1,6,31,4,6,5,1,1,3,Slight,-0.100908,51.494683
10362,531930,179020,3,1,2,1,30,3,1,5,1,6,1,4,1,1,3,Slight,-0.100909,51.494683
10363,531930,179020,3,1,2,1,30,3,1,5,1,6,15,5,1,1,3,Slight,-0.100909,51.494683
10753,531930,179010,3,2,2,1,30,3,1,7,29,9,5,4,1,1,3,Slight,-0.100913,51.494593
10754,531930,179010,3,2,2,1,30,3,1,7,29,9,12,5,1,1,3,Slight,-0.100913,51.494593
11363,531930,179020,3,1,2,1,30,1,1,6,7,5,3,2,1,1,3,Slight,-0.100909,51.494683
11364,531930,179020,3,1,2,1,30,1,1,6,7,5,1,3,1,1,3,Slight,-0.100909,51.494683
11818,531930,179020,3,1,2,1,30,1,1,2,25,7,6,5,1,1,3,Slight,-0.100909,51.494683
11923,531930,179010,3,1,2,1,30,1,1,2,26,3,1,2,1,2,3,Slight,-0.100913,51.494593
12114,531930,179020,3,1,2,1,30,1,1,4,39,3,3,2,1,1,3,Slight,-0.100909,51.494683
12316,531930,179020,3,2,2,1,30,1,1,2,31,9,7,4,1,1,3,Slight,-0.100909,51.494683
12317,531930,179020,3,2,2,1,30,1,1,2,31,9,7,4,2,2,3,Slight,-0.100909,51.494683
12602,531930,179010,3,1,2,1,30,1,1,3,8,3,7,5,1,1,3,Slight,-0.100933,51.494647
12780,531930,179020,3,1,2,2,30,1,1,2,14,3,14,4,1,1,1,Slight,-0.100929,51.494737
13156,531930,179020,3,1,2,1,30,1,1,1,42,3,2,3,1,1,3,Slight,-0.100929,51.494737
13892,531930,179020,3,1,2,1,30,1,1,4,3,7,10,2,1,1,3,Assistance,-0.100909,51.494683
1630,531890,179050,3,1,2,1,30,1,1,4,19,3,4,5,1,1,3,Assistance,-0.101473,51.494962
5880,531890,179050,3,1,2,1,30,1,1,5,37,3,0,5,1,2,3,Assistance,-0.101473,51.494962
5938,531890,179050,3,1,2,1,30,1,1,4,40,3,4,5,1,1,3,Slight,-0.101473,51.494962
10523,531890,179050,3,1,1,1,30,1,1,2,19,11,4,1,2,1,3,Slight,-0.101474,51.494962
13124,531890,179050,3,2,2,1,30,3,1,1,41,5,5,4,1,1,3,Slight,-0.101494,51.495016
13125,531890,179050,3,2,2,1,30,3,1,1,41,5,5,5,1,1,3,Slight,-0.101494,51.495016
16184,531890,179050,3,1,2,1,20,1,1,5,7,7,7,10,1,1,3,Slight,-0.101468,51.495017
16185,531890,179050,3,1,2,1,20,1,1,5,7,7,2,2,1,1,3,Slight,-0.101468,51.495017
1630,531890,179050,3,1,2,1,30,1,1,4,19,3,4,5,1,1,3,Assistance,-0.101473,51.494962
5880,531890,179050,3,1,2,1,30,1,1,5,37,3,0,5,1,2,3,Assistance,-0.101473,51.494962
5938,531890,179050,3,1,2,1,30,1,1,4,40,3,4,5,1,1,3,Slight,-0.101473,51.494962
10523,531890,179050,3,1,1,1,30,1,1,2,19,11,4,1,2,1,3,Slight,-0.101474,51.494962
13124,531890,179050,3,2,2,1,30,3,1,1,41,5,5,4,1,1,3,Slight,-0.101494,51.495016
13125,531890,179050,3,2,2,1,30,3,1,1,41,5,5,5,1,1,3,Slight,-0.101494,51.495016
16184,531890,179050,3,1,2,1,20,1,1,5,7,7,7,10,1,1,3,Slight,-0.101468,51.495017
16185,531890,179050,3,1,2,1,20,1,1,5,7,7,2,2,1,1,3,Slight,-0.101468,51.495017
1630,531890,179050,3,1,2,1,30,1,1,4,19,3,4,5,1,1,3,Assistance,-0.101473,51.494962
5880,531890,179050,3,1,2,1,30,1,1,5,37,3,0,5,1,2,3,Assistance,-0.101473,51.494962
5938,531890,179050,3,1,2,1,30,1,1,4,40,3,4,5,1,1,3,Slight,-0.101473,51.494962
6166,531880,179060,3,2,1,1,30,3,1,5,48,2,2,2,3,1,3,Slight,-0.101613,51.495054
10030,531880,179060,3,1,2,2,30,3,2,5,42,3,12,2,1,2,3,Slight,-0.101613,51.495054
10523,531890,179050,3,1,1,1,30,1,1,2,19,11,4,1,2,1,3,Slight,-0.101474,51.494962
12618,531880,179060,3,1,2,1,30,3,1,2,9,9,10,2,1,2,3,Slight,-0.101634,51.495108
13124,531890,179050,3,2,2,1,30,3,1,1,41,5,5,4,1,1,3,Slight,-0.101494,51.495016
13125,531890,179050,3,2,2,1,30,3,1,1,41,5,5,5,1,1,3,Slight,-0.101494,51.495016
16184,531890,179050,3,1,2,1,20,1,1,5,7,7,7,10,1,1,3,Slight,-0.101468,51.495017
16185,531890,179050,3,1,2,1,20,1,1,5,7,7,2,2,1,1,3,Slight,-0.101468,51.495017
17418,531890,179070,3,2,1,1,30,3,1,6,51,2,0,2,3,1,2,Slight,-0.101461,51.495197
1630,531890,179050,3,1,2,1,30,1,1,4,19,3,4,5,1,1,3,Assistance,-0.101473,51.494962
5880,531890,179050,3,1,2,1,30,1,1,5,37,3,0,5,1,2,3,Assistance,-0.101473,51.494962
5938,531890,179050,3,1,2,1,30,1,1,4,40,3,4,5,1,1,3,Slight,-0.101473,51.494962
10523,531890,179050,3,1,1,1,30,1,1,2,19,11,4,1,2,1,3,Slight,-0.101474,51.494962
13124,531890,179050,3,2,2,1,30,3,1,1,41,5,5,4,1,1,3,Slight,-0.101494,51.495016
13125,531890,179050,3,2,2,1,30,3,1,1,41,5,5,5,1,1,3,Slight,-0.101494,51.495016
16184,531890,179050,3,1,2,1,20,1,1,5,7,7,7,10,1,1,3,Slight,-0.101468,51.495017
16185,531890,179050,3,1,2,1,20,1,1,5,7,7,2,2,1,1,3,Slight,-0.101468,51.495017
17418,531890,179070,3,2,1,1,30,3,1,6,51,2,0,2,3,1,2,Slight,-0.101461,51.495197
17158,531610,179090,6,1,2,1,20,1,4,5,41,3,5,2,1,2,3,Assistance,-0.105484,51.495442
17158,531610,179090,6,1,2,1,20,1,4,5,41,3,5,2,1,2,3,Assistance,-0.105484,51.495442
17158,531610,179090,6,1,2,1,20,1,4,5,41,3,5,2,1,2,3,Assistance,-0.105484,51.495442
17158,531610,179090,6,1,2,1,20,1,4,5,41,3,5,2,1,2,3,Assistance,-0.105484,51.495442
5680,531760,179110,3,1,2,1,30,1,1,1,28,9,7,4,1,2,3,Slight,-0.103322,51.495531
6808,531760,179110,3,1,2,1,30,1,1,5,17,7,7,2,1,1,3,Slight,-0.103322,51.495531
8161,531760,179110,3,2,2,1,30,1,1,5,17,7,1,4,1,1,3,Slight,-0.103322,51.495531
8162,531760,179110,3,2,2,1,30,1,1,5,17,7,5,5,1,1,3,Slight,-0.103322,51.495531
12624,531760,179110,3,1,2,1,30,1,1,2,12,5,7,5,1,1,3,Assistance,-0.103343,51.495586
12625,531760,179110,3,1,2,1,30,1,1,2,12,5,4,2,1,1,3,Assistance,-0.103343,51.495586
16802,531750,179120,3,2,2,1,20,3,1,7,29,9,3,10,1,2,3,Slight,-0.103458,51.495679
16846,531760,179120,3,1,2,1,30,1,1,4,31,3,13,2,1,1,3,Slight,-0.103314,51.495677
5680,531760,179110,3,1,2,1,30,1,1,1,28,9,7,4,1,2,3,Slight,-0.103322,51.495531
6808,531760,179110,3,1,2,1,30,1,1,5,17,7,7,2,1,1,3,Slight,-0.103322,51.495531
8161,531760,179110,3,2,2,1,30,1,1,5,17,7,1,4,1,1,3,Slight,-0.103322,51.495531
8162,531760,179110,3,2,2,1,30,1,1,5,17,7,5,5,1,1,3,Slight,-0.103322,51.495531
12624,531760,179110,3,1,2,1,30,1,1,2,12,5,7,5,1,1,3,Assistance,-0.103343,51.495586
12625,531760,179110,3,1,2,1,30,1,1,2,12,5,4,2,1,1,3,Assistance,-0.103343,51.495586
16846,531760,179120,3,1,2,1,30,1,1,4,31,3,13,2,1,1,3,Slight,-0.103314,51.495677
471,531910,179130,3,1,1,1,30,1,1,5,19,2,2,2,3,1,1,Slight,-0.101155,51.495676
1022,531910,179130,3,2,1,1,30,5,1,4,47,2,1,1,3,1,4,Assistance,-0.101155,51.495676
1816,531910,179130,3,2,2,1,30,1,1,3,26,3,4,2,1,1,3,Slight,-0.101155,51.495676
3321,531900,179140,3,1,2,1,30,1,1,1,37,3,6,5,1,2,3,Slight,-0.101295,51.495768
5291,531910,179130,3,1,2,1,30,1,1,4,11,11,6,1,2,2,1,Slight,-0.101155,51.495676
5292,531910,179130,3,1,2,1,30,1,1,4,11,11,6,1,2,1,1,Slight,-0.101155,51.495676
5400,531910,179130,3,2,2,1,30,3,1,5,18,3,7,4,1,1,3,Slight,-0.101155,51.495676
8334,531910,179130,3,1,1,1,30,1,1,4,23,11,8,1,2,2,3,Slight,-0.101155,51.495676
8604,531910,179140,3,1,1,1,30,1,1,7,34,11,0,1,2,2,3,Slight,-0.101152,51.495766
9943,531900,179150,3,1,3,1,30,1,1,7,36,3,3,4,1,2,3,Slight,-0.101292,51.495858
13527,531900,179140,3,1,3,1,20,3,1,5,46,3,8,5,1,1,3,Slight,-0.101296,51.495769
13528,531900,179140,3,1,3,1,20,3,1,5,46,3,0,4,1,1,3,Slight,-0.101296,51.495769
13967,531900,179140,3,2,1,1,30,3,1,5,6,11,14,1,2,2,1,Slight,-0.101296,51.495769
14052,531900,179140,3,1,1,1,30,1,1,6,12,11,10,1,2,2,3,Slight,-0.101296,51.495769
16313,531910,179130,3,1,2,1,20,1,1,6,14,11,2,2,2,1,4,Slight,-0.10115,51.495732
16551,531900,179150,3,2,2,1,30,1,1,4,22,11,2,2,2,1,3,Slight,-0.101287,51.495914
16552,531900,179150,3,2,2,1,30,1,1,4,22,11,4,3,2,1,3,Slight,-0.101287,51.495914
17170,531910,179140,3,1,3,1,30,1,1,2,42,11,2,3,1,1,3,Slight,-0.101147,51.495821
17171,531910,179140,3,1,3,1,30,1,1,2,42,11,4,3,1,1,3,Slight,-0.101147,51.495821
17172,531910,179140,3,1,3,1,30,1,1,2,42,11,3,2,1,1,3,Slight,-0.101147,51.495821
17173,531910,179140,3,1,3,1,30,1,1,2,42,11,2,3,2,1,3,Slight,-0.101147,51.495821
17174,531910,179140,3,1,3,1,30,1,1,2,42,11,4,3,2,1,3,Slight,-0.101147,51.495821
17175,531910,179140,3,1,3,1,30,1,1,2,42,11,3,2,2,1,3,Slight,-0.101147,51.495821
17184,531910,179130,3,1,2,1,20,1,1,5,42,11,2,5,2,2,3,Slight,-0.10115,51.495732
17185,531910,179130,3,1,2,1,20,1,1,5,42,11,2,4,2,2,3,Slight,-0.10115,51.495732
471,531910,179130,3,1,1,1,30,1,1,5,19,2,2,2,3,1,1,Slight,-0.101155,51.495676
1022,531910,179130,3,2,1,1,30,5,1,4,47,2,1,1,3,1,4,Assistance,-0.101155,51.495676
1816,531910,179130,3,2,2,1,30,1,1,3,26,3,4,2,1,1,3,Slight,-0.101155,51.495676
5291,531910,179130,3,1,2,1,30,1,1,4,11,11,6,1,2,2,1,Slight,-0.101155,51.495676
5292,531910,179130,3,1,2,1,30,1,1,4,11,11,6,1,2,1,1,Slight,-0.101155,51.495676
5400,531910,179130,3,2,2,1,30,3,1,5,18,3,7,4,1,1,3,Slight,-0.101155,51.495676
8334,531910,179130,3,1,1,1,30,1,1,4,23,11,8,1,2,2,3,Slight,-0.101155,51.495676
8604,531910,179140,3,1,1,1,30,1,1,7,34,11,0,1,2,2,3,Slight,-0.101152,51.495766
16313,531910,179130,3,1,2,1,20,1,1,6,14,11,2,2,2,1,4,Slight,-0.10115,51.495732
17170,531910,179140,3,1,3,1,30,1,1,2,42,11,2,3,1,1,3,Slight,-0.101147,51.495821
17171,531910,179140,3,1,3,1,30,1,1,2,42,11,4,3,1,1,3,Slight,-0.101147,51.495821
17172,531910,179140,3,1,3,1,30,1,1,2,42,11,3,2,1,1,3,Slight,-0.101147,51.495821
17173,531910,179140,3,1,3,1,30,1,1,2,42,11,2,3,2,1,3,Slight,-0.101147,51.495821
17174,531910,179140,3,1,3,1,30,1,1,2,42,11,4,3,2,1,3,Slight,-0.101147,51.495821
17175,531910,179140,3,1,3,1,30,1,1,2,42,11,3,2,2,1,3,Slight,-0.101147,51.495821
17184,531910,179130,3,1,2,1,20,1,1,5,42,11,2,5,2,2,3,Slight,-0.10115,51.495732
17185,531910,179130,3,1,2,1,20,1,1,5,42,11,2,4,2,2,3,Slight,-0.10115,51.495732
6039,531640,179170,3,1,2,2,30,1,2,3,43,7,5,1,1,1,3,Slight,-0.105028,51.496098
10263,531650,179160,3,1,1,1,30,1,1,3,40,2,7,2,3,1,1,Assistance,-0.104887,51.496006
10263,531650,179160,3,1,1,1,30,1,1,3,40,2,7,2,3,1,1,Assistance,-0.104887,51.496006
691,531860,179180,3,2,2,1,30,3,1,3,32,9,1,2,1,1,3,Slight,-0.101856,51.496137
692,531860,179180,3,2,2,1,30,3,1,3,32,9,12,3,1,1,3,Slight,-0.101856,51.496137
6388,531860,179190,3,2,1,1,30,3,1,6,20,2,2,2,3,2,2,Assistance,-0.101853,51.496227
8999,531860,179190,3,1,1,2,30,3,2,1,51,9,10,2,1,1,4,Slight,-0.101853,51.496227
9015,531860,179190,3,2,2,1,30,3,1,6,51,9,10,4,1,1,3,Slight,-0.101853,51.496227
9016,531860,179190,3,2,2,1,30,3,1,6,51,9,2,5,1,1,3,Slight,-0.101853,51.496227
11061,531860,179190,3,2,2,2,30,1,1,3,40,3,12,2,1,1,3,Slight,-0.101853,51.496227
11062,531860,179190,3,2,2,2,30,1,1,3,40,7,12,2,1,1,3,Slight,-0.101853,51.496227
691,531860,179180,3,2,2,1,30,3,1,3,32,9,1,2,1,1,3,Slight,-0.101856,51.496137
692,531860,179180,3,2,2,1,30,3,1,3,32,9,12,3,1,1,3,Slight,-0.101856,51.496137
6388,531860,179190,3,2,1,1,30,3,1,6,20,2,2,2,3,2,2,Assistance,-0.101853,51.496227
8999,531860,179190,3,1,1,2,30,3,2,1,51,9,10,2,1,1,4,Slight,-0.101853,51.496227
9015,531860,179190,3,2,2,1,30,3,1,6,51,9,10,4,1,1,3,Slight,-0.101853,51.496227
9016,531860,179190,3,2,2,1,30,3,1,6,51,9,2,5,1,1,3,Slight,-0.101853,51.496227
11061,531860,179190,3,2,2,2,30,1,1,3,40,3,12,2,1,1,3,Slight,-0.101853,51.496227
11062,531860,179190,3,2,2,2,30,1,1,3,40,7,12,2,1,1,3,Slight,-0.101853,51.496227
9532,531590,179190,3,1,2,1,30,1,1,4,21,5,0,2,1,1,3,Slight,-0.10574,51.49629
14675,531590,179200,6,2,1,2,30,3,1,1,3,2,8,2,3,1,2,Assistance,-0.105731,51.496435
9532,531590,179190,3,1,2,1,30,1,1,4,21,5,0,2,1,1,3,Slight,-0.10574,51.49629
14675,531590,179200,6,2,1,2,30,3,1,1,3,2,8,2,3,1,2,Assistance,-0.105731,51.496435
3040,531560,179220,3,1,2,1,30,1,1,3,3,6,1,2,1,1,3,Slight,-0.106161,51.496566
5691,531560,179220,3,1,2,1,30,1,1,6,30,9,7,4,1,1,3,Slight,-0.106161,51.496566
5692,531560,179220,3,1,2,1,30,1,1,6,30,9,10,2,1,1,3,Slight,-0.106161,51.496566
5693,531560,179220,3,1,2,1,30,1,1,6,30,9,7,4,2,1,1,Slight,-0.106161,51.496566
5694,531560,179220,3,1,2,1,30,1,1,6,30,9,10,2,2,1,1,Slight,-0.106161,51.496566
6227,531560,179220,3,2,2,2,30,3,2,2,50,9,7,3,1,2,2,Assistance,-0.106161,51.496566
6228,531560,179220,3,2,2,2,30,3,2,2,50,9,1,2,1,2,2,Assistance,-0.106161,51.496566
8093,531560,179220,3,1,2,1,30,1,1,5,12,9,7,4,2,1,1,Assistance,-0.106161,51.496566
8094,531560,179220,3,1,2,1,30,1,1,5,12,9,0,2,2,1,1,Assistance,-0.106161,51.496566
9067,531560,179220,3,1,2,1,30,1,1,2,49,13,3,4,1,1,2,Slight,-0.106161,51.496566
9068,531560,179220,3,1,2,1,30,1,1,2,49,13,9,2,1,1,2,Slight,-0.106161,51.496566
3040,531560,179220,3,1,2,1,30,1,1,3,3,6,1,2,1,1,3,Slight,-0.106161,51.496566
5691,531560,179220,3,1,2,1,30,1,1,6,30,9,7,4,1,1,3,Slight,-0.106161,51.496566
5692,531560,179220,3,1,2,1,30,1,1,6,30,9,10,2,1,1,3,Slight,-0.106161,51.496566
5693,531560,179220,3,1,2,1,30,1,1,6,30,9,7,4,2,1,1,Slight,-0.106161,51.496566
5694,531560,179220,3,1,2,1,30,1,1,6,30,9,10,2,2,1,1,Slight,-0.106161,51.496566
6227,531560,179220,3,2,2,2,30,3,2,2,50,9,7,3,1,2,2,Assistance,-0.106161,51.496566
6228,531560,179220,3,2,2,2,30,3,2,2,50,9,1,2,1,2,2,Assistance,-0.106161,51.496566
8093,531560,179220,3,1,2,1,30,1,1,5,12,9,7,4,2,1,1,Assistance,-0.106161,51.496566
8094,531560,179220,3,1,2,1,30,1,1,5,12,9,0,2,2,1,1,Assistance,-0.106161,51.496566
9067,531560,179220,3,1,2,1,30,1,1,2,49,13,3,4,1,1,2,Slight,-0.106161,51.496566
9068,531560,179220,3,1,2,1,30,1,1,2,49,13,9,2,1,1,2,Slight,-0.106161,51.496566
1746,532010,179240,3,2,2,1,30,1,1,7,24,9,9,4,1,1,3,Slight,-0.099674,51.496641
1747,532010,179240,3,2,2,1,30,1,1,7,24,9,3,2,1,1,3,Slight,-0.099674,51.496641
2132,532010,179250,3,2,2,1,30,3,1,7,40,2,2,2,3,1,2,Slight,-0.099671,51.496731
7274,532010,179230,3,1,2,1,30,1,1,3,34,11,4,4,2,2,3,Assistance,-0.099678,51.496551
1746,532010,179240,3,2,2,1,30,1,1,7,24,9,9,4,1,1,3,Slight,-0.099674,51.496641
1747,532010,179240,3,2,2,1,30,1,1,7,24,9,3,2,1,1,3,Slight,-0.099674,51.496641
2132,532010,179250,3,2,2,1,30,3,1,7,40,2,2,2,3,1,2,Slight,-0.099671,51.496731
7274,532010,179230,3,1,2,1,30,1,1,3,34,11,4,4,2,2,3,Assistance,-0.099678,51.496551
9184,531390,179270,3,2,1,1,30,3,1,5,43,2,0,2,3,1,3,Assistance,-0.10859,51.497055
9184,531390,179270,3,2,1,1,30,3,1,5,43,2,0,2,3,1,3,Assistance,-0.10859,51.497055
