,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
5917,1249838,1770559,1,2,0,100,0,0,7,10,2,1971,9,0,0,3,Assistance,lon,lat,-0.8660254037844384,-0.5000000000000004
5918,1249838,1770559,1,2,0,100,0,0,7,10,2,1971,9,1,0,3,Assistance,lon,lat,-0.8660254037844384,-0.5000000000000004
9406,1238976,1770919,1,2,1,50,1,0,7,46,6,1998,9,0,0,2,Assistance,lon,lat,-0.8141155183563196,0.5807029557109393
9407,1238976,1770919,1,2,1,50,1,0,7,46,6,1998,9,1,0,2,Assistance,lon,lat,-0.8141155183563196,0.5807029557109393
14740,1253459,1771893,8,2,0,100,0,0,5,7,5,2001,6,0,1,2,Assistance,lon,lat,0.32143946530316175,-0.9469301294951056
14741,1253459,1771893,8,2,0,100,0,0,5,7,5,2001,6,1,0,3,Assistance,lon,lat,0.32143946530316175,-0.9469301294951056
20824,1253459,1771893,8,2,0,100,0,0,6,33,5,2004,6,0,1,4,Assistance,lon,lat,-0.35429103799771583,-0.9351352096860117
20825,1253459,1771893,8,2,0,100,0,0,6,33,6,2008,6,0,0,3,Assistance,lon,lat,-0.35429103799771583,-0.9351352096860117
12689,1027568,1772621,1,1,0,110,1,0,4,37,6,2005,1,0,0,3,Assistance,lon,lat,-0.9238795325112866,0.38268343236509
12021,1336687,1774959,6,3,0,80,0,0,1,29,6,2014,6,0,0,3,Assistance,lon,lat,0.32143946530316175,-0.9469301294951056
12022,1336687,1774959,6,3,0,80,0,0,1,29,2,2013,6,0,1,3,Assistance,lon,lat,0.32143946530316175,-0.9469301294951056
12023,1336687,1774959,6,3,0,80,0,0,1,29,5,2013,6,0,0,3,Assistance,lon,lat,0.32143946530316175,-0.9469301294951056
14510,1377800,1775113,1,2,0,100,1,0,7,5,6,2002,9,0,0,2,Assistance,lon,lat,0.5555702330196022,0.8314696123025452
20673,1338794,1775875,1,2,0,100,0,0,2,31,6,2006,9,0,1,3,Assistance,lon,lat,0.06540312923014312,-0.9978589232386035
12776,1336337,1776078,1,3,0,100,0,0,6,38,5,2006,10,0,0,3,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
12777,1336337,1776078,1,3,0,100,0,0,6,38,5,2006,10,1,1,3,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
6571,1257024,1776455,1,2,0,100,0,0,6,16,2,2007,9,0,1,3,Assistance,lon,lat,0.9469301294951057,-0.3214394653031616
1305,1336285,1777131,1,2,0,50,0,0,5,14,6,2003,9,0,0,4,Assistance,lon,lat,-0.3007057995042727,-0.953716950748227
15370,1278549,1778183,1,2,0,100,1,0,2,14,2,2005,9,0,0,3,Assistance,lon,lat,-0.7688418320734595,0.6394390019805849
15370,1278549,1778183,1,2,0,100,1,0,2,14,2,2005,9,0,0,3,Assistance,lon,lat,-0.7688418320734595,0.6394390019805849
2990,1249767,1778362,6,2,0,60,0,1,6,32,1,2014,5,2,0,1,Assistance,lon,lat,-0.984807753012208,-0.17364817766693033
21053,1236362,1778708,10,1,1,50,0,0,6,36,1,2021,1,2,1,1,Assistance,lon,lat,-0.5187732581605216,-0.8549118706729465
21054,1236362,1778708,10,1,1,50,0,0,6,36,1,2021,1,1,1,1,Assistance,lon,lat,-0.5187732581605216,-0.8549118706729465
18370,1248730,1779261,1,1,0,70,0,0,7,49,1,2010,3,2,0,3,Assistance,lon,lat,-0.9288095528719241,0.3705574375098364
8848,1248477,1779749,1,3,0,50,1,0,1,41,1,2008,9,2,0,1,Assistance,lon,lat,-0.7771459614569708,0.6293203910498375
1333,1344808,1779860,1,1,0,100,1,0,6,14,7,2012,1,0,0,2,Assistance,lon,lat,0.49999999999999994,0.8660254037844387
10662,1248379,1780301,1,2,0,60,0,0,2,9,2,2006,4,0,0,4,Assistance,lon,lat,0.7431448254773942,-0.6691306063588582
5909,1136039,1781504,1,2,0,110,1,0,7,10,6,1976,4,0,0,4,Assistance,lon,lat,0.9914448613738104,-0.1305261922200516
5052,1242704,1781942,8,2,0,80,1,0,7,1,1,2006,9,2,0,3,Assistance,lon,lat,-0.38268343236508956,0.9238795325112868
13441,1250162,1782278,1,1,1,100,1,0,4,46,2,1991,1,0,0,1,Assistance,lon,lat,-0.38268343236508956,0.9238795325112868
13442,1250162,1782278,1,1,1,100,1,0,4,46,2,1991,1,1,0,1,Assistance,lon,lat,-0.38268343236508956,0.9238795325112868
6889,1335709,1782473,1,1,0,100,0,1,6,19,6,2007,3,1,1,4,Assistance,lon,lat,-0.8433914458128855,-0.5372996083468242
8242,1242933,1782966,1,2,0,50,0,0,6,34,2,2002,9,0,1,2,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
19561,1242830,1782995,8,2,0,50,0,0,6,14,2,2011,5,0,0,4,Slight,lon,lat,0.6087614290087209,-0.793353340291235
5017,1291899,1783821,1,2,0,110,0,0,4,1,5,2013,8,0,0,3,Assistance,lon,lat,0.258819045102521,-0.9659258262890682
5018,1291899,1783821,1,2,0,110,0,0,4,1,5,2013,8,1,1,3,Assistance,lon,lat,0.258819045102521,-0.9659258262890682
5019,1291899,1783821,1,2,0,110,0,0,4,1,5,2013,8,1,0,1,Assistance,lon,lat,0.258819045102521,-0.9659258262890682
9798,1291901,1784089,1,2,0,110,0,0,1,51,2,2019,5,0,0,3,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
9799,1291901,1784089,1,2,0,110,0,0,1,51,6,2013,5,1,1,3,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
13981,1291902,1784048,1,2,0,110,0,0,3,52,5,2003,7,0,0,4,Assistance,lon,lat,0.5075383629607044,-0.8616291604415256
13982,1291902,1784048,1,2,0,110,0,0,3,52,5,2003,7,1,1,4,Assistance,lon,lat,0.5075383629607044,-0.8616291604415256
557,1335691,1784522,1,2,0,100,0,0,4,7,1,2007,9,2,0,2,Slight,lon,lat,-0.996917333733128,0.07845909572784521
5680,1335465,1784484,8,3,0,100,0,0,5,8,2,2002,9,0,1,4,Assistance,lon,lat,-0.8314696123025452,-0.5555702330196022
7764,1292557,1785886,1,1,0,110,0,0,4,29,1,2005,1,2,0,2,Assistance,lon,lat,-0.06540312923014287,-0.9978589232386035
11707,1321199,1786823,1,2,0,100,1,1,7,24,2,2002,9,0,1,3,Assistance,lon,lat,-0.9990482215818578,-0.04361938736533613
12099,1278663,1788090,1,2,0,100,0,0,1,30,6,2008,9,0,0,3,Assistance,lon,lat,-0.07845909572784482,-0.996917333733128
13408,1278663,1788091,1,2,0,100,0,0,3,46,5,2002,9,0,1,3,Slight,lon,lat,0.04361938736533607,-0.9990482215818578
16209,1246562,1788989,1,1,1,100,0,0,3,24,1,2018,1,2,0,3,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
7594,1317198,1789403,1,2,0,100,0,0,4,27,5,2008,7,0,1,3,Assistance,lon,lat,-0.8968727415326883,-0.44228869021900136
7595,1317198,1789403,1,2,0,100,0,0,4,27,5,2008,7,1,0,1,Assistance,lon,lat,-0.8968727415326883,-0.44228869021900136
7596,1317198,1789403,1,2,0,100,0,0,4,27,5,2008,7,1,1,1,Assistance,lon,lat,-0.8968727415326883,-0.44228869021900136
7597,1317198,1789403,1,2,0,100,0,0,4,27,5,2008,7,1,0,4,Assistance,lon,lat,-0.8968727415326883,-0.44228869021900136
7048,1333280,1789933,1,1,0,50,0,0,5,21,13,1992,1,0,0,4,Assistance,lon,lat,-0.8191520442889916,-0.5735764363510464
19305,1333069,1791121,1,2,0,50,0,0,3,11,2,2013,9,0,1,3,Assistance,lon,lat,-0.9238795325112865,-0.38268343236509034
8812,1295052,1792062,1,2,0,110,0,0,6,40,11,2014,9,0,0,3,Assistance,lon,lat,0.9961946980917455,-0.08715574274765801
11335,1331495,1792283,1,2,0,80,0,0,1,19,4,2014,4,0,0,3,Slight,lon,lat,0.7518398074789774,-0.6593458151000688
15969,1331492,1792275,1,3,0,80,0,1,2,21,6,2013,4,0,0,3,Assistance,lon,lat,-0.8216469379421633,-0.5699967625963036
9097,1355497,1792627,1,1,0,110,0,0,7,43,6,1998,1,0,0,3,Assistance,lon,lat,-0.9762960071199335,0.21643961393810246
20765,1343924,1793198,1,3,0,110,0,1,5,32,5,2017,10,0,1,3,Assistance,lon,lat,-0.8767267557075077,-0.4809887689193877
10390,1153140,1793799,1,1,0,110,0,0,2,6,12,2014,1,0,0,3,Assistance,lon,lat,0.021814885034561218,-0.9997620270799091
2027,1363689,1796636,1,1,1,100,0,0,3,22,1,2011,1,2,0,3,Assistance,lon,lat,-0.8660254037844384,-0.5000000000000004
20943,1296380,1797829,8,2,0,110,0,0,4,35,2,2001,8,0,1,4,Assistance,lon,lat,-0.15212338618991642,-0.9883615104677608
20944,1296380,1797829,8,2,0,110,0,0,4,35,12,2018,8,0,0,3,Assistance,lon,lat,-0.15212338618991642,-0.9883615104677608
2562,1296905,1798054,1,2,0,50,1,0,1,28,6,2005,9,0,0,2,Assistance,lon,lat,-0.06540312923014367,0.9978589232386035
21327,1159512,1798807,1,2,0,110,0,0,5,40,2,2013,10,0,1,3,Assistance,lon,lat,-0.8890171414857361,-0.45787391511695746
3124,1296795,1798967,8,3,0,110,0,0,1,34,2,2002,6,0,1,4,Assistance,lon,lat,0.7518398074789774,-0.6593458151000688
12059,1296930,1799378,1,3,0,110,0,0,5,29,7,2019,12,0,0,3,Slight,lon,lat,-0.3296906452627867,-0.9440890203927844
13516,1296926,1799315,1,4,0,110,0,0,3,47,5,2010,5,1,1,4,Assistance,lon,lat,-0.999914327574007,0.01308959557134433
13517,1296926,1799315,1,4,0,110,0,0,3,47,5,2005,5,0,1,3,Assistance,lon,lat,-0.999914327574007,0.01308959557134433
13518,1296926,1799315,1,4,0,110,0,0,3,47,5,2005,5,1,1,3,Assistance,lon,lat,-0.999914327574007,0.01308959557134433
13519,1296926,1799315,1,4,0,110,0,0,3,47,5,2016,5,0,1,4,Assistance,lon,lat,-0.999914327574007,0.01308959557134433
13520,1296926,1799315,1,4,0,110,0,0,3,47,5,2016,5,1,1,1,Assistance,lon,lat,-0.999914327574007,0.01308959557134433
16751,1296921,1799299,1,2,0,110,1,0,3,31,2,2014,9,0,0,4,Assistance,lon,lat,-0.9990482215818578,0.043619387365335764
7510,1263057,1800406,1,1,0,100,0,0,3,26,13,1994,1,0,0,4,Assistance,lon,lat,0.13052619222005157,-0.9914448613738104
7511,1263057,1800406,1,1,0,100,0,0,3,26,13,1994,1,1,1,3,Assistance,lon,lat,0.13052619222005157,-0.9914448613738104
12271,1355676,1801267,1,2,0,110,0,0,1,32,5,2008,1,0,0,3,Assistance,lon,lat,-0.9940563382223195,-0.10886687485196507
14755,1160506,1805579,1,1,1,80,1,0,1,8,2,1993,1,0,1,1,Assistance,lon,lat,-0.7933533402912352,0.6087614290087205
14756,1160506,1805579,1,1,1,80,1,0,1,8,2,1993,1,1,1,1,Assistance,lon,lat,-0.7933533402912352,0.6087614290087205
3078,1313989,1806133,1,1,0,110,0,0,3,33,2,1995,1,0,0,2,Assistance,lon,lat,-0.984807753012208,-0.17364817766693033
664,1275183,1808220,1,3,0,100,0,0,3,8,2,2004,4,0,1,2,Assistance,lon,lat,-0.8870108331782218,-0.4617486132350336
665,1275183,1808220,1,3,0,100,0,0,3,8,2,2004,4,1,1,2,Assistance,lon,lat,-0.8870108331782218,-0.4617486132350336
19732,1137164,1810925,1,2,0,60,0,0,5,17,2,2007,11,0,0,4,Assistance,lon,lat,-0.25038000405444155,-0.9681476403781077
11468,1319220,1811361,1,1,0,100,1,0,6,20,5,1996,1,0,0,4,Assistance,lon,lat,-0.7933533402912352,0.6087614290087205
11962,1118200,1811865,1,2,0,110,0,0,2,28,7,2018,4,0,0,3,Assistance,lon,lat,0.6427876096865395,-0.7660444431189779
11963,1118200,1811865,1,2,0,110,0,0,2,28,7,2018,4,1,0,1,Assistance,lon,lat,0.6427876096865395,-0.7660444431189779
11964,1118200,1811865,1,2,0,110,0,0,2,28,6,2018,4,0,0,3,Assistance,lon,lat,0.6427876096865395,-0.7660444431189779
8981,1172618,1812884,1,1,0,110,1,0,6,42,5,2005,1,0,1,3,Assistance,lon,lat,0.9762960071199334,0.2164396139381029
8982,1172618,1812884,1,1,0,110,1,0,6,42,5,2005,1,1,0,3,Assistance,lon,lat,0.9762960071199334,0.2164396139381029
2738,1361250,1813961,1,1,0,110,0,0,2,30,1,2016,1,2,0,3,Assistance,lon,lat,0.9238795325112867,-0.3826834323650897
3751,1298763,1814354,1,2,0,110,0,0,4,40,6,2008,9,0,1,4,Slight,lon,lat,-0.6427876096865393,-0.766044443118978
3752,1298763,1814354,1,2,0,110,0,0,4,40,6,2008,9,1,0,4,Slight,lon,lat,-0.6427876096865393,-0.766044443118978
4953,1298760,1814231,6,3,0,110,0,0,4,52,5,2009,4,0,1,4,Assistance,lon,lat,0.10886687485196457,-0.9940563382223196
4954,1298760,1814231,6,3,0,110,0,0,4,52,5,2009,4,1,0,4,Assistance,lon,lat,0.10886687485196457,-0.9940563382223196
13291,1356829,1816035,1,2,0,110,0,0,7,44,2,1994,12,0,0,4,Assistance,lon,lat,-0.7372773368101242,-0.67559020761566
13292,1356829,1816035,1,2,0,110,0,0,7,44,2,1994,12,1,1,4,Assistance,lon,lat,-0.7372773368101242,-0.67559020761566
11969,1272099,1816600,1,2,0,100,0,0,3,28,2,1994,9,0,1,3,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
8593,1294262,1817361,1,1,1,80,0,0,4,38,2,2002,1,0,0,3,Assistance,lon,lat,-0.8290375725550416,0.559192903470747
8594,1294262,1817361,1,1,1,80,0,0,4,38,2,2002,1,1,0,4,Assistance,lon,lat,-0.8290375725550416,0.559192903470747
568,1340432,1819507,1,1,0,110,0,0,5,7,1,2000,3,2,0,3,Assistance,lon,lat,-0.3007057995042727,-0.953716950748227
11009,988410,1820864,1,2,0,110,0,0,6,12,2,2008,9,0,0,4,Assistance,lon,lat,0.3826834323650899,-0.9238795325112867
17784,1114749,1821192,1,1,0,100,0,0,3,43,5,1980,1,0,0,3,Assistance,lon,lat,-1.0,-1.8369701987210297e-16
14032,1298756,1822198,1,2,0,110,0,0,7,52,5,2020,5,0,1,3,Assistance,lon,lat,0.5913096483635826,-0.8064446042674824
9797,1285791,1822428,1,1,1,100,0,0,6,48,5,1992,1,0,0,3,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
3503,1272063,1823599,1,3,0,50,1,0,6,37,6,1989,9,0,1,3,Assistance,lon,lat,-0.7071067811865477,0.7071067811865474
4346,1337392,1824016,1,2,0,110,0,0,4,46,6,1995,9,0,0,3,Assistance,lon,lat,0.8064446042674825,-0.5913096483635825
20504,1282488,1827319,1,2,0,110,0,0,4,28,5,2009,4,0,1,3,Assistance,lon,lat,-0.9238795325112865,-0.38268343236509034
20505,1282488,1827319,1,2,0,110,0,0,4,28,5,2009,4,1,1,1,Assistance,lon,lat,-0.9238795325112865,-0.38268343236509034
20506,1282488,1827319,1,2,0,110,0,0,4,28,5,2009,4,1,0,1,Assistance,lon,lat,-0.9238795325112865,-0.38268343236509034
20507,1282488,1827319,1,2,0,110,0,0,4,28,5,2010,4,0,1,3,Assistance,lon,lat,-0.9238795325112865,-0.38268343236509034
3799,1329762,1830177,1,2,1,100,0,0,7,40,6,2008,9,0,1,2,Assistance,lon,lat,0.3665012267242976,-0.9304175679820245
3800,1329762,1830177,1,2,1,100,0,0,7,40,6,2008,9,1,0,1,Assistance,lon,lat,0.3665012267242976,-0.9304175679820245
1672,1403940,1831174,1,2,1,100,0,0,4,18,1,2005,10,2,0,3,Assistance,lon,lat,0.17364817766693028,-0.984807753012208
13598,1330473,1832664,1,2,0,100,0,0,4,48,6,2016,4,0,0,3,Assistance,lon,lat,-0.6087614290087207,-0.7933533402912352
13599,1330473,1832664,1,2,0,100,0,0,4,48,6,2013,4,0,1,4,Assistance,lon,lat,-0.6087614290087207,-0.7933533402912352
6989,1190363,1833888,1,2,0,110,1,0,7,20,5,2003,10,0,1,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
17200,1361452,1836649,6,2,1,100,0,0,2,36,2,1992,6,0,1,2,Assistance,lon,lat,0.8314696123025455,-0.555570233019602
5622,1292505,1836846,1,1,0,40,1,0,3,8,12,2007,3,0,0,3,Assistance,lon,lat,0.004363309284746571,0.9999904807207345
17763,1360131,1841595,1,2,0,60,1,0,2,43,11,2021,11,0,0,4,Assistance,lon,lat,0.6527597524627224,0.7575649843840496
17764,1360131,1841595,1,2,0,60,1,0,2,43,11,2021,11,1,0,4,Assistance,lon,lat,0.6527597524627224,0.7575649843840496
9835,1352021,1842739,1,1,1,100,1,0,3,51,6,2010,1,0,1,2,Assistance,lon,lat,-0.15212338618991633,0.9883615104677608
9836,1352021,1842739,1,1,1,100,1,0,3,51,6,2010,1,1,1,2,Assistance,lon,lat,-0.15212338618991633,0.9883615104677608
9837,1352021,1842739,1,1,1,100,1,0,3,51,6,2010,1,1,0,2,Assistance,lon,lat,-0.15212338618991633,0.9883615104677608
14936,1147728,1842803,1,1,1,100,0,0,4,9,5,1990,1,0,0,2,Assistance,lon,lat,-0.9807852804032304,0.1950903220161283
14937,1147728,1842803,1,1,1,100,0,0,4,9,5,1990,1,1,0,3,Assistance,lon,lat,-0.9807852804032304,0.1950903220161283
3784,1107439,1843355,1,1,1,100,1,0,5,40,6,2008,1,0,0,2,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
18284,1297467,1846989,1,2,0,60,1,0,1,49,5,2015,9,0,0,3,Assistance,lon,lat,-0.816641555161679,0.5771451900372334
6980,1191452,1847759,1,1,0,110,1,0,5,20,6,2016,3,0,0,2,Assistance,lon,lat,-0.36650122672429725,0.9304175679820246
2942,1295836,1849036,1,2,0,110,1,0,3,32,2,2004,9,0,0,3,Slight,lon,lat,-0.9396926207859083,0.342020143325669
3291,1295786,1848899,8,2,0,110,0,0,6,35,5,1996,6,0,0,4,Assistance,lon,lat,-0.19509032201612792,-0.9807852804032305
19688,1295786,1848899,8,2,0,110,0,0,2,17,5,2019,6,0,1,4,Slight,lon,lat,0.9762960071199335,-0.21643961393810257
20641,1295786,1848899,8,2,0,110,0,0,6,30,5,2019,6,0,0,3,Slight,lon,lat,-0.31316380648374914,-0.9496991262018771
20803,1196144,1852353,1,1,0,110,0,0,4,33,2,2008,1,0,1,4,Assistance,lon,lat,0.23768589232617293,-0.9713420698132614
1417,1357904,1854227,1,1,1,100,1,0,6,15,6,1995,1,0,0,2,Assistance,lon,lat,0.3826834323650898,0.9238795325112867
1275,1280758,1857975,1,2,0,110,1,0,2,14,2,1999,9,0,0,3,Assistance,lon,lat,-0.19509032201612786,0.9807852804032305
17323,1308708,1858158,1,3,1,110,0,0,4,37,1,2012,9,2,0,3,Assistance,lon,lat,-0.9659258262890681,-0.2588190451025215
12619,1308195,1859199,1,2,0,110,0,0,6,36,1,2013,10,2,0,3,Slight,lon,lat,-0.7604059656000306,-0.6494480483301841
18423,1308248,1859099,1,1,0,110,1,0,5,50,6,2011,1,0,0,3,Assistance,lon,lat,0.8660254037844386,0.5000000000000001
1002,1280378,1859346,1,2,0,110,0,0,3,11,6,2006,9,0,0,3,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
12291,1280376,1859353,1,3,0,110,0,1,4,32,2,1992,4,0,1,1,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
12292,1280376,1859353,1,3,0,110,0,1,4,32,6,2019,4,0,0,3,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
19677,1289121,1860286,1,2,0,110,0,0,7,16,12,2020,9,0,0,3,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
5126,1307515,1860690,1,2,0,110,1,0,6,2,6,1996,9,0,0,2,Assistance,lon,lat,-0.2588190451025207,0.9659258262890683
14639,1333847,1861180,1,2,0,80,0,0,1,7,6,2008,9,0,0,4,Assistance,lon,lat,0.6755902076156604,-0.737277336810124
19916,1066060,1861441,1,1,1,60,1,0,7,19,6,2013,1,0,0,3,Assistance,lon,lat,0.13052619222005157,0.9914448613738104
11137,1280006,1861849,1,2,0,80,1,0,2,15,2,2003,9,0,0,2,Assistance,lon,lat,-0.05233595624294437,0.9986295347545738
12011,1336062,1862284,1,4,0,50,1,1,7,28,6,1993,9,0,0,3,Assistance,lon,lat,-0.6427876096865396,0.7660444431189778
12012,1336062,1862284,1,4,0,50,1,1,7,28,6,1993,9,1,0,3,Assistance,lon,lat,-0.6427876096865396,0.7660444431189778
12164,1335829,1862631,1,1,0,60,1,0,6,30,2,1998,1,0,0,3,Assistance,lon,lat,-0.6427876096865396,0.7660444431189778
12165,1335829,1862631,1,1,0,60,1,0,6,30,2,1998,1,1,1,3,Assistance,lon,lat,-0.6427876096865396,0.7660444431189778
1232,1279900,1862898,8,2,0,50,1,0,7,13,2,1992,6,0,0,2,Assistance,lon,lat,-0.9288095528719241,0.3705574375098364
11052,1279436,1863497,6,2,0,50,0,0,5,13,2,2015,6,0,1,4,Assistance,lon,lat,0.4226182617406995,-0.9063077870366499
14623,1279441,1863661,1,2,0,50,0,0,7,6,1,2015,7,2,0,1,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
4987,1281583,1864154,1,1,0,50,0,0,1,1,1,2000,1,2,0,3,Assistance,lon,lat,0.7518398074789774,-0.6593458151000688
16267,1281455,1864266,13,1,1,50,0,0,7,24,1,2013,1,2,0,3,Assistance,lon,lat,-0.9510565162951535,-0.30901699437494756
703,1278874,1864472,1,2,0,50,1,0,7,8,4,2015,0,0,0,4,Assistance,lon,lat,0.838670567945424,0.5446390350150271
8983,1278876,1864545,6,2,0,50,0,0,6,42,2,2007,6,0,1,4,Slight,lon,lat,-0.6593458151000685,-0.7518398074789777
8984,1278876,1864545,6,2,0,50,0,0,6,42,5,2015,6,1,1,3,Slight,lon,lat,-0.6593458151000685,-0.7518398074789777
9031,1278876,1864545,6,2,0,50,0,0,2,43,2,2018,6,1,1,2,Slight,lon,lat,-1.0,-1.8369701987210297e-16
18732,1281446,1864853,8,2,0,60,0,0,2,3,1,1998,6,2,0,3,Assistance,lon,lat,0.17794354547384186,-0.9840406976462909
16825,1279833,1866067,1,2,0,50,0,0,2,32,0,2007,8,2,0,4,Assistance,lon,lat,-0.9335804264972019,-0.3583679495452999
10660,1096511,1866379,1,2,0,110,1,0,2,9,5,2000,1,0,0,4,Assistance,lon,lat,0.6915130557822693,0.7223639620597556
1169,1285474,1866762,6,2,0,100,0,0,2,13,1,2012,5,2,0,3,Slight,lon,lat,0.04361938736533607,-0.9990482215818578
9465,1285474,1866762,6,2,0,100,0,0,5,47,2,2003,6,0,0,4,Assistance,lon,lat,0.480988768919388,-0.8767267557075075
9466,1285474,1866762,6,2,0,100,0,0,5,47,5,2008,6,1,0,3,Assistance,lon,lat,0.480988768919388,-0.8767267557075075
9467,1285474,1866762,6,2,0,100,0,0,5,47,5,2008,6,1,1,3,Assistance,lon,lat,0.480988768919388,-0.8767267557075075
18874,1285474,1866762,6,2,0,100,0,0,4,5,5,2016,6,0,1,3,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
18875,1285474,1866762,6,2,0,100,0,0,4,5,2,2008,6,0,1,3,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
20901,1285474,1866762,6,2,0,100,0,0,6,34,5,2006,6,0,0,4,Assistance,lon,lat,0.10886687485196457,-0.9940563382223196
20902,1285474,1866762,6,2,0,100,0,0,6,34,5,2014,6,0,0,3,Assistance,lon,lat,0.10886687485196457,-0.9940563382223196
12458,1129818,1870005,1,1,0,110,1,1,4,34,2,2006,1,0,0,4,Assistance,lon,lat,-0.9238795325112866,0.38268343236509
5388,1285655,1871291,1,2,0,110,0,0,1,6,5,2011,4,0,1,2,Assistance,lon,lat,0.45399049973954686,-0.8910065241883678
13991,1289246,1871575,1,1,0,110,0,0,3,52,2,2008,1,0,1,2,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
13992,1289246,1871575,1,1,0,110,0,0,3,52,2,2008,1,1,1,1,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
13993,1289246,1871575,1,1,0,110,0,0,3,52,2,2008,1,1,0,1,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
16564,974067,1871821,1,1,0,100,0,1,4,28,5,2005,1,0,1,3,Assistance,lon,lat,-0.8703556959398996,-0.4924235601034672
16565,974067,1871821,1,1,0,100,0,1,4,28,5,2005,1,1,0,3,Assistance,lon,lat,-0.8703556959398996,-0.4924235601034672
16566,974067,1871821,1,1,0,100,0,1,4,28,5,2005,1,1,0,1,Assistance,lon,lat,-0.8703556959398996,-0.4924235601034672
21334,1284579,1873839,13,2,0,100,0,0,7,40,1,2014,6,2,0,3,Assistance,lon,lat,0.3007057995042729,-0.953716950748227
13290,1063097,1873947,1,3,0,110,0,0,7,44,12,2016,4,0,0,3,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
3167,1137810,1874649,1,1,0,110,0,0,3,34,5,2008,1,1,1,3,Assistance,lon,lat,-0.9883615104677607,-0.15212338618991714
7645,965214,1875416,1,2,0,110,0,0,2,28,2,2000,9,0,0,3,Assistance,lon,lat,0.49999999999999994,-0.8660254037844387
6952,1218922,1876486,1,2,0,110,1,0,5,20,6,2018,4,0,0,3,Assistance,lon,lat,0.999914327574007,-0.013089595571344452
6953,1218922,1876486,1,2,0,110,1,0,5,20,11,2014,4,0,0,3,Assistance,lon,lat,0.999914327574007,-0.013089595571344452
11020,976280,1876819,1,2,0,100,1,0,7,12,5,2014,1,0,0,2,Assistance,lon,lat,0.6259234721840591,0.7798844830928818
11021,976280,1876819,1,2,0,100,1,0,7,12,5,2014,1,1,0,2,Assistance,lon,lat,0.6259234721840591,0.7798844830928818
18532,1155688,1877628,1,1,0,110,0,0,6,51,12,2015,1,0,0,3,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
16684,1235122,1878944,8,2,0,100,0,0,4,30,1,2010,7,2,0,2,Assistance,lon,lat,-0.9659258262890681,-0.2588190451025215
16846,938067,1880043,1,1,1,100,0,0,2,32,2,2002,1,0,1,3,Assistance,lon,lat,-0.6087614290087207,-0.7933533402912352
20980,1353839,1880451,6,2,1,100,1,0,6,35,6,1984,1,0,0,2,Assistance,lon,lat,-0.21643961393810288,0.9762960071199334
20981,1353839,1880451,6,2,1,100,1,0,6,35,6,1984,1,1,0,3,Assistance,lon,lat,-0.21643961393810288,0.9762960071199334
11973,1235092,1881792,1,1,1,100,0,0,3,28,2,1992,1,0,0,1,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
11974,1235092,1881792,1,1,1,100,0,0,3,28,2,1992,1,1,0,1,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
11975,1235092,1881792,1,1,1,100,0,0,3,28,2,1992,1,1,0,2,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
6369,1240771,1881869,8,2,0,20,0,0,6,14,2,2009,9,0,1,1,Slight,lon,lat,-0.04361938736533583,-0.9990482215818578
6370,1240771,1881869,8,2,0,20,0,0,6,14,2,2009,9,1,0,1,Slight,lon,lat,-0.04361938736533583,-0.9990482215818578
8429,1240648,1882157,6,2,0,60,0,0,6,36,1,2007,6,2,0,1,Assistance,lon,lat,-0.9978589232386035,-0.06540312923014273
20067,1235629,1882492,3,2,0,60,1,1,2,22,6,2013,9,0,0,2,Assistance,lon,lat,0.134850930273723,0.9908658973868822
20068,1235629,1882492,3,2,0,60,1,1,2,22,6,2013,9,1,0,3,Assistance,lon,lat,0.134850930273723,0.9908658973868822
